,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.17,42.8413270159,1.57079632679,0.557477480974,1.98060406305,1.57079632679,0.279082638098,0.997535514115,3.14159265359,1.0,615.263339541,0.396296338456
1,0.00773358953589,1.17000318071,42.8412211374,1.57149937518,0.557478996509,1.98071661326,1.5860032521,0.279083436871,0.997535797952,3.141630222,1.0,615.263346936,0.396272865641
2,0.0154670949907,1.17001272263,42.8409035109,1.57220238464,0.557483543006,1.9810542139,1.60120743519,0.279085833134,0.997536649339,3.14166777505,1.0,615.263369121,0.396202450241
3,0.0232004322587,1.17002862506,42.8403741648,1.57290531627,0.557491120144,1.98161671508,1.61640613775,0.279089826722,0.997538067906,3.14170529739,1.0,615.263406095,0.396085101392
4,0.030933517282,1.17005088691,42.8396331458,1.57360813115,0.557501727388,1.9824038673,1.63159662944,0.279095417359,0.997540053036,3.14174277365,1.0,615.263457852,0.395920834313
5,0.038666266026,1.17007950658,42.8386805194,1.5743107904,0.557515363987,1.98341532185,1.64677619172,0.279102604661,0.997542603866,3.14178018853,1.0,615.263524387,0.395709670295
6,0.0463985944962,1.17011448205,42.83751637,1.57501325513,0.557532028979,1.98465063144,1.6619421218,0.279111388132,0.997545719287,3.14181752669,1.0,615.263605695,0.395451636692
7,0.0541304187485,1.17015581087,42.8361408004,1.57571548649,0.557551721186,1.986109251,1.67709173641,0.279121767166,0.997549397944,3.14185477286,1.0,615.263701765,0.3951467669
8,0.0618616548989,1.17020349009,42.8345539322,1.57641744566,0.557574439217,1.98779053859,1.69222237558,0.279133741048,0.997553638236,3.14189191178,1.0,615.263812589,0.394795100336
9,0.0695922191337,1.17025751637,42.8327559057,1.57711909383,0.557600181467,1.98969375654,1.70733140628,0.279147308953,0.99755843832,3.14192892824,1.0,615.263938155,0.394396682415
10,0.0773220277194,1.17031788588,42.8307468797,1.57782039223,0.55762894612,1.99181807272,1.72241622602,0.279162469946,0.997563796107,3.14196580703,1.0,615.26407845,0.393951564519
11,0.0850509970128,1.17038459437,42.8285270316,1.57852130215,0.557660731144,1.99416256194,1.73747426631,0.279179222984,0.997569709267,3.14200253305,1.0,615.26423346,0.393459803966
12,0.0927790434708,1.17045763712,42.8260965573,1.5792217849,0.557695534297,1.99672620753,1.752502996,0.279197566912,0.997576175226,3.14203909118,1.0,615.264403168,0.392921463973
13,0.10050608366,1.17053700899,42.8234556714,1.57992180185,0.557733353124,1.99950790308,1.76749992446,0.279217500469,0.997583191171,3.14207546642,1.0,615.264587557,0.392336613618
14,0.108232034267,1.17062270437,42.8206046067,1.58062131441,0.557774184958,2.00250645426,1.78246260473,0.279239022283,0.99759075405,3.14211164377,1.0,615.264786608,0.391705327795
15,0.115956812109,1.17071471723,42.8175436144,1.58132028405,0.55781802692,2.00572058077,1.79738863638,0.279262130873,0.997598860568,3.14214760835,1.0,615.2650003,0.391027687165
16,0.123680334142,1.17081304108,42.8142729642,1.58201867231,0.557864875922,2.0091489185,1.81227566831,0.279286824651,0.997607507198,3.14218334529,1.0,615.265228612,0.390303778112
17,0.131402517481,1.170917669,42.810792944,1.58271644078,0.557914728665,2.01279002169,1.82712140139,0.27931310192,0.997616690174,3.14221883986,1.0,615.265471521,0.389533692682
18,0.13912327937,1.17102859362,42.80710386,1.58341355113,0.557967581638,2.01664236522,1.84192359081,0.279340960875,0.997626405497,3.14225407735,1.0,615.265729,0.388717528536
19,0.146842537253,1.17114580714,42.8032060364,1.5841099651,0.558023431124,2.0207043471,1.85668004845,0.279370399604,0.997636648935,3.14228904317,1.0,615.266001024,0.387855388878
20,0.154560208739,1.17126930132,42.7990998156,1.58480564449,0.558082273195,2.02497429085,1.87138864494,0.279401416086,0.997647416023,3.1423237228,1.0,615.266287565,0.3869473824
21,0.162276211629,1.17139906748,42.7947855581,1.58550055122,0.558144103716,2.02945044816,1.88604731153,0.279434008195,0.997658702071,3.14235810183,1.0,615.266588594,0.385993623212
22,0.169990463919,1.1715350965,42.7902636422,1.58619464725,0.558208918344,2.03413100151,1.90065404189,0.279468173696,0.997670502157,3.14239216592,1.0,615.266904079,0.384994230776
23,0.177702883813,1.17167737883,42.785534464,1.58688789466,0.558276712529,2.03901406682,1.91520689359,0.27950391025,0.997682811136,3.14242590087,1.0,615.267233989,0.383949329828
24,0.18541338973,1.1718259045,42.7805984376,1.58758025561,0.558347481516,2.04409769627,1.92970398949,0.27954121541,0.997695623639,3.14245929255,1.0,615.267578289,0.382859050311
25,0.193121900315,1.17198066309,42.7754559947,1.58827169235,0.558421220344,2.04937988106,1.94414351895,0.279580086624,0.997708934076,3.14249232696,1.0,615.267936946,0.381723527292
26,0.20082833445,1.17214164376,42.7701075845,1.58896216726,0.558497923847,2.05485855423,1.95852373876,0.279620521234,0.997722736636,3.1425249902,1.0,615.268309921,0.380542900881
27,0.208532611257,1.17230883525,42.7645536739,1.5896516428,0.558577586658,2.06053159355,1.97284297404,0.27966251648,0.997737025294,3.14255726852,1.0,615.268697177,0.379317316153
28,0.216234650117,1.17248222586,42.7587947469,1.59034008154,0.558660203204,2.06639682436,1.98709961882,0.279706069493,0.997751793809,3.14258914827,1.0,615.269098675,0.378046923058
29,0.223934370667,1.17266180347,42.7528313052,1.59102744616,0.558745767711,2.07245202247,2.00129213657,0.279751177304,0.997767035727,3.14262061592,1.0,615.269514374,0.376731876338
30,0.231631692821,1.17284755554,42.7466638674,1.59171369949,0.558834274206,2.07869491704,2.01541906045,0.279797836837,0.997782744385,3.14265165809,1.0,615.269944232,0.375372335434
31,0.239326536769,1.17303946912,42.7402929693,1.59239880444,0.558925716512,2.08512319346,2.02947899352,0.279846044917,0.997798912914,3.14268226154,1.0,615.270388205,0.373968464395
32,0.247018822993,1.17323753083,42.7337191638,1.59308272406,0.559020088256,2.09173449623,2.04347060864,0.279895798263,0.99781553424,3.14271241315,1.0,615.270846249,0.372520431786
33,0.254708472273,1.17344172687,42.7269430203,1.59376542154,0.559117382866,2.09852643176,2.05739264841,0.279947093492,0.997832601088,3.14274209996,1.0,615.271318317,0.371028410594
34,0.262395405694,1.17365204304,42.7199651254,1.59444686018,0.559217593573,2.10549657128,2.07124392479,0.279999927122,0.997850105982,3.14277130914,1.0,615.271804361,0.369492578124
35,0.270079544657,1.17386846472,42.7127860821,1.59512700343,0.559320713411,2.11264245353,2.08502331869,0.280054295567,0.997868041252,3.14280002805,1.0,615.272304333,0.367913115909
36,0.277760810887,1.17409097688,42.7054065099,1.59580581488,0.559426735221,2.11996158758,2.09872977937,0.280110195143,0.997886399037,3.14282824416,1.0,615.272818183,0.366290209604
37,0.285439126442,1.17431956408,42.6978270447,1.59648325826,0.559535651648,2.1274514555,2.11236232379,0.280167622064,0.997905171281,3.14285594513,1.0,615.273345859,0.364624048885
38,0.29311441372,1.1745542105,42.6900483387,1.59715929744,0.559647455146,2.13510951507,2.12592003573,0.280226572445,0.997924349747,3.14288311877,1.0,615.273887308,0.36291482735
39,0.300786595467,1.17479489989,42.6820710601,1.59783389646,0.559762137977,2.14293320234,2.13940206496,0.280287042303,0.997943926009,3.14290975305,1.0,615.274442475,0.36116274241
40,0.308455594787,1.1750416156,42.6738958932,1.59850701949,0.55987969221,2.1509199342,2.15280762612,0.280349027555,0.997963891465,3.14293583614,1.0,615.275011307,0.359367995184
