,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.17,42.8413270159,1.57079632679,0.550450453987,8.52520879312,1.57079632679,0.281572575064,0.954915012094,3.14159265359,0.0,0.0,0.0
1,0.00773358953589,1.17000318071,42.8412211374,1.57149937518,0.550451950418,8.52514553318,1.57432934699,0.281573261818,0.954916134656,3.14175945663,0.0,0.0,0.0
2,0.0154670949907,1.17001272263,42.8409035109,1.57220238464,0.550456439607,8.52495575707,1.57786231887,0.281575322027,0.954919502153,3.14192623576,0.0,0.0,0.0
3,0.0232004322587,1.17002862506,42.8403741648,1.57290531627,0.550463921235,8.52463947596,1.5813951941,0.28157875554,0.954925114027,3.14209296708,0.0,0.0,0.0
4,0.030933517282,1.17005088691,42.8396331458,1.57360813115,0.550474394774,8.52419670842,1.58492792438,0.281583562102,0.954932969343,3.14225962667,0.0,0.0,0.0
5,0.038666266026,1.17007950658,42.8386805194,1.5743107904,0.550487859483,8.52362748048,1.5884604614,0.281589741357,0.954943066795,3.14242619069,0.0,0.0,0.0
6,0.0463985944962,1.17011448205,42.83751637,1.57501325513,0.550504314412,8.52293182558,1.59199275688,0.281597292849,0.954955404702,3.14259263527,0.0,0.0,0.0
7,0.0541304187485,1.17015581087,42.8361408004,1.57571548649,0.550523758398,8.52210978458,1.59552476257,0.281606216018,0.954969981014,3.14275893661,0.0,0.0,0.0
8,0.0618616548989,1.17020349009,42.8345539322,1.57641744566,0.550546190067,8.52116140576,1.59905643024,0.281616510204,0.954986793309,3.14292507093,0.0,0.0,0.0
9,0.0695922191337,1.17025751637,42.8327559057,1.57711909383,0.550571607836,8.52008674477,1.60258771169,0.281628174646,0.955005838791,3.14309101451,0.0,0.0,0.0
10,0.0773220277194,1.17031788588,42.8307468797,1.57782039223,0.550600009909,8.51888586467,1.60611855875,0.281641208481,0.955027114299,3.14325674367,0.0,0.0,0.0
11,0.0850509970128,1.17038459437,42.8285270316,1.57852130215,0.550631394281,8.51755883589,1.60964892331,0.281655610745,0.955050616301,3.14342223479,0.0,0.0,0.0
12,0.0927790434708,1.17045763712,42.8260965573,1.5792217849,0.551837387999,8.51610573621,1.61317875727,0.282284507849,0.954980762889,3.14359190869,0.0,0.0,0.0
13,0.10050608366,1.17053700899,42.8234556714,1.57992180185,0.551874809569,8.51452665077,1.61670801263,0.282301676692,0.955008765999,3.14375722052,0.0,0.0,0.0
14,0.108232034267,1.17062270437,42.8206046067,1.58062131441,0.551915212497,8.51282167202,1.62023664139,0.282320213098,0.955038987575,3.14392222317,0.0,0.0,0.0
15,0.115956812109,1.17071471723,42.8175436144,1.58132028405,0.551958593935,8.5109908997,1.62376459564,0.2823401157,0.955071422614,3.14408689328,0.0,0.0,0.0
16,0.123680334142,1.17081304108,42.8142729642,1.58201867231,0.552004950825,8.50903444086,1.62729182753,0.282361383028,0.955106065748,3.14425120758,0.0,0.0,0.0
17,0.131402517481,1.170917669,42.810792944,1.58271644078,0.552054279905,8.5069524098,1.63081828927,0.282384013514,0.955142911251,3.14441514287,0.0,0.0,0.0
18,0.13912327937,1.17102859362,42.80710386,1.58341355113,0.5521065777,8.50474492806,1.63434393314,0.282408005489,0.955181953036,3.14457867611,0.0,0.0,0.0
19,0.146842537253,1.17114580714,42.8032060364,1.5841099651,0.552161840531,8.50241212439,1.63786871149,0.282433357186,0.955223184661,3.14474178431,0.0,0.0,0.0
20,0.154560208739,1.17126930132,42.7990998156,1.58480564449,0.552220064513,8.49995413471,1.64139257678,0.282460066737,0.955266599329,3.14490444464,0.0,0.0,0.0
21,0.162276211629,1.17139906748,42.7947855581,1.58550055122,0.552281245554,8.49737110212,1.64491548151,0.282488132178,0.955312189891,3.14506663438,0.0,0.0,0.0
22,0.169990463919,1.1715350965,42.7902636422,1.58619464725,0.552345379356,8.49466317683,1.64843737829,0.282517551443,0.955359948847,3.14522833093,0.0,0.0,0.0
23,0.177702883813,1.17167737883,42.785534464,1.58688789466,0.552412461417,8.49183051615,1.65195821983,0.28254832237,0.955409868351,3.14538951183,0.0,0.0,0.0
24,0.18541338973,1.1718259045,42.7805984376,1.58758025561,0.552482487032,8.48887328445,1.65547795893,0.2825804427,0.955461940209,3.14555015478,0.0,0.0,0.0
25,0.193121900315,1.17198066309,42.7754559947,1.58827169235,0.552555451293,8.48579165311,1.65899654849,0.282613910075,0.955516155888,3.1457102376,0.0,0.0,0.0
26,0.20082833445,1.17214164376,42.7701075845,1.58896216726,0.552631349087,8.48258580055,1.6625139415,0.282648722041,0.955572506515,3.14586973827,0.0,0.0,0.0
27,0.208532611257,1.17230883525,42.7645536739,1.5896516428,0.552710175104,8.47925591209,1.66603009107,0.282684876046,0.955630982877,3.14602863493,0.0,0.0,0.0
28,0.216234650117,1.17248222586,42.7587947469,1.59034008154,0.552791923829,8.47580217999,1.66954495044,0.282722369444,0.955691575431,3.14618690589,0.0,0.0,0.0
29,0.223934370667,1.17266180347,42.7528313052,1.59102744616,0.552876589549,8.47222480339,1.67305847295,0.282761199492,0.955754274302,3.14634452963,0.0,0.0,0.0
30,0.231631692821,1.17284755554,42.7466638674,1.59171369949,0.552964166353,8.46852398827,1.67657061204,0.28280136335,0.955819069288,3.1465014848,0.0,0.0,0.0
31,0.239326536769,1.17303946912,42.7402929693,1.59239880444,0.553054648131,8.46469994738,1.68008132132,0.282842858088,0.955885949862,3.14665775021,0.0,0.0,0.0
32,0.247018822993,1.17323753083,42.7337191638,1.59308272406,0.553148028575,8.46075290025,1.6835905545,0.282885680676,0.955954905176,3.1468133049,0.0,0.0,0.0
33,0.254708472273,1.17344172687,42.7269430203,1.59376542154,0.553244301183,8.45668307308,1.68709826542,0.282929827995,0.956025924067,3.14696812807,0.0,0.0,0.0
34,0.262395405694,1.17365204304,42.7199651254,1.59444686018,0.553343459257,8.45249069875,1.69060440806,0.28297529683,0.956098995054,3.14712219912,0.0,0.0,0.0
35,0.270079544657,1.17386846472,42.7127860821,1.59512700343,0.553445495904,8.44817601675,1.69410893655,0.283022083874,0.956174106351,3.14727549765,0.0,0.0,0.0
36,0.277760810887,1.17409097688,42.7054065099,1.59580581488,0.553550404039,8.44373927312,1.69761180516,0.283070185727,0.956251245862,3.14742800348,0.0,0.0,0.0
37,0.285439126442,1.17431956408,42.6978270447,1.59648325826,0.553658176386,8.43918072043,1.70111296829,0.283119598899,0.956330401189,3.14757969663,0.0,0.0,0.0
38,0.29311441372,1.1745542105,42.6900483387,1.59715929744,0.553768805478,8.43450061769,1.70461238051,0.283170319807,0.956411559636,3.14773055734,0.0,0.0,0.0
39,0.300786595467,1.17479489989,42.6820710601,1.59783389646,0.553882283656,8.42969923034,1.70810999653,0.283222344779,0.956494708213,3.14788056606,0.0,0.0,0.0
40,0.308455594787,1.1750416156,42.6738958932,1.59850701949,0.553998603077,8.42477683015,1.71160577125,0.283275670052,0.956579833637,3.14802970347,0.0,0.0,0.0
41,0.31612133515,1.1752943406,42.6655235382,1.59917863087,0.554117755706,8.4197336952,1.71509965968,0.283330291775,0.956666922342,3.14817795049,0.0,0.0,0.0
42,0.323783740398,1.17555305747,42.6569547108,1.5998486951,0.554239733326,8.41457010984,1.71859161703,0.283386206006,0.956755960477,3.14832528827,0.0,0.0,0.0
43,0.331442734755,1.17581774836,42.6481901423,1.60051717685,0.554364527534,8.40928636456,1.72208159868,0.283443408719,0.956846933914,3.14847169818,0.0,0.0,0.0
44,0.339098242831,1.17608839509,42.6392305795,1.60118404095,0.554492129742,8.40388275603,1.72556956016,0.283501895795,0.956939828252,3.14861716186,0.0,0.0,0.0
45,0.346750189637,1.17636497903,42.6300767845,1.60184925239,0.554622531182,8.39835958695,1.72905545718,0.283561663034,0.95703462882,3.14876166118,0.0,0.0,0.0
46,0.354398500584,1.17664748122,42.6207295343,1.60251277636,0.554755722904,8.39271716606,1.73253924564,0.283622706145,0.957131320682,3.14890517825,0.0,0.0,0.0
47,0.362043101497,1.17693588229,42.6111896211,1.60317457821,0.55489169578,8.38695580803,1.73602088162,0.283685020756,0.957229888645,3.14904769547,0.0,0.0,0.0
48,0.369683918619,1.1772301625,42.6014578516,1.60383462348,0.555030440503,8.38107583343,1.73950032137,0.283748602406,0.957330317255,3.14918919545,0.0,0.0,0.0
49,0.377320878619,1.17753030173,42.5915350475,1.60449287787,0.555171947588,8.37507756867,1.74297752133,0.283813446553,0.957432590813,3.1493296611,0.0,0.0,0.0
50,0.384953908599,1.1778362795,42.5814220446,1.60514930731,0.555316207377,8.36896134589,1.74645243814,0.283879548571,0.957536693371,3.14946907559,0.0,0.0,0.0
51,0.392582936103,1.17814807495,42.5711196933,1.60580387787,0.555463210037,8.36272750296,1.74992502862,0.283946903752,0.957642608741,3.14960742232,0.0,0.0,0.0
52,0.40020788912,1.17846566686,42.5606288579,1.60645655586,0.555612945563,8.35637638336,1.7533952498,0.284015507304,0.957750320496,3.14974468502,0.0,0.0,0.0
53,0.407828696094,1.17878903365,42.549950417,1.60710730776,0.55576540378,8.34990833614,1.7568630589,0.284085354356,0.957859811981,3.14988084764,0.0,0.0,0.0
