,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.98,32.9323900427,1.57079632679,0.94342342692,0.529566071038,1.57079632679,0.471782046931,0.999701839138,3.14159265359,1.0,616.317822195,0.175257201532
1,0.00773358953589,1.98000538274,32.9323086532,1.57149937518,0.943425991671,0.529982519388,1.61449658945,0.471783440369,0.999701939218,3.14160569111,1.0,616.317826702,0.175227745535
2,0.0154670949907,1.9800215306,32.9320644918,1.57220238464,0.943433685743,0.531229862735,1.6580715555,0.47178762059,0.999702239349,3.14161871469,1.0,616.317840221,0.175139380552
3,0.0232004322587,1.98004844242,32.9316575802,1.57290531627,0.943446508592,0.533302142762,1.70139828,0.47179458731,0.999702739201,3.14163171039,1.0,616.317862753,0.174992115598
4,0.030933517282,1.9800861163,32.9310879544,1.57360813115,0.943464459312,0.536189582369,1.7443584126,0.471804340055,0.999703438228,3.14164466428,1.0,616.317894294,0.174785965693
5,0.038666266026,1.98013454959,32.9303556647,1.5743107904,0.943487536635,0.539878807186,1.78684023056,0.471816878165,0.99970433566,3.14165756244,1.0,616.317934841,0.174520951846
6,0.0463985944962,1.98019373886,32.9294607759,1.57501325513,0.943515738929,0.544353139235,1.82874038037,0.471832200788,0.999705430513,3.14167039099,1.0,616.31798439,0.174197101043
7,0.0541304187485,1.98026367993,32.9284033671,1.57571548649,0.943549064202,0.549592948192,1.86996526824,0.471850306886,0.999706721583,3.14168313605,1.0,616.318042935,0.173814446223
8,0.0618616548989,1.98034436785,32.9271835318,1.57641744566,0.9435875101,0.555576043786,1.91043206656,0.47187119523,0.999708207447,3.14169578377,1.0,616.318110472,0.173373026253
9,0.0695922191337,1.98043579694,32.9258013778,1.57711909383,0.943631073909,0.562278092428,1.95006932948,0.471894864404,0.999709886468,3.14170832036,1.0,616.318186992,0.172872885899
10,0.0773220277194,1.98053796073,32.9242570273,1.57782039223,0.943679752552,0.569673041748,1.98881723407,0.471921312803,0.99971175679,3.14172073203,1.0,616.318272488,0.172314075791
11,0.0850509970128,1.98065085201,32.9225506164,1.57852130215,0.943733542593,0.577733538398,2.02662748271,0.471950538635,0.999713816342,3.14173300507,1.0,616.318366951,0.171696652382
12,0.0927790434708,1.98077446282,32.920682296,1.5792217849,0.943792440236,0.586431326776,2.06346291568,0.471982539919,0.999716062838,3.14174512578,1.0,616.318470371,0.171020677905
13,0.10050608366,1.98090878444,32.9186522309,1.57992180185,0.943856441328,0.595737619009,2.09929689044,0.472017314489,0.99971849378,3.14175708054,1.0,616.318582738,0.17028622033
14,0.108232034267,1.98105380739,32.9164606,1.58062131441,0.943925541354,0.605623429355,2.13411248653,0.472054859989,0.999721106455,3.14176885579,1.0,616.31870404,0.169493353302
15,0.115956812109,1.98120952146,32.9141075965,1.58132028405,0.943999735445,0.616059868808,2.16790159292,0.472095173878,0.999723897941,3.141780438,1.0,616.318834265,0.168642156095
16,0.123680334142,1.98137591567,32.9115934277,1.58201867231,0.944079018371,0.627018398084,2.20066392935,0.472138253428,0.999726865102,3.14179181374,1.0,616.318973399,0.167732713541
17,0.131402517481,1.98155297831,32.9089183149,1.58271644078,0.944163384551,0.638471039136,2.23240604593,0.472184095727,0.999730004597,3.14180296963,1.0,616.319121428,0.166765115973
18,0.13912327937,1.9817406969,32.9060824934,1.58341355113,0.944252828044,0.650390546764,2.26314033683,0.472232697674,0.999733312876,3.14181389237,1.0,616.319278337,0.165739459155
19,0.146842537253,1.98193905824,32.9030862126,1.5841099651,0.944347342559,0.662750543333,2.29288409619,0.472284055987,0.999736786181,3.14182456875,1.0,616.319444109,0.164655844205
20,0.154560208739,1.98214804839,32.8999297356,1.58480564449,0.944446921448,0.675525619788,2.32165863536,0.472338167196,0.999740420552,3.14183498562,1.0,616.319618728,0.163514377519
21,0.162276211629,1.98236765265,32.8966133395,1.58550055122,0.944551557714,0.688691407047,2.34948847483,0.472395027651,0.999744211826,3.14184512995,1.0,616.319802176,0.162315170697
