,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.98,32.9323900427,1.57079632679,0.94342342692,0.430272432718,1.57079632679,0.471758142188,0.999803167243,3.14159265359,1.0,616.317744876,0.142146872923
1,0.00773358953589,1.98000538274,32.9323086532,1.57149937518,0.943425991671,0.430805516228,1.62456575118,0.471759539944,0.999803248667,3.14160324509,1.0,616.317749397,0.14211748306
2,0.0154670949907,1.9800215306,32.9320644918,1.57220238464,0.943433685743,0.432400768689,1.67808876301,0.471763733119,0.999803492831,3.14161382278,1.0,616.31776296,0.142029316292
3,0.0232004322587,1.98004844242,32.9316575802,1.57290531627,0.943446508592,0.435046342314,1.73112617952,0.471770721428,0.99980389941,3.14162437287,1.0,616.317785564,0.14188238108
4,0.030933517282,1.9800861163,32.9310879544,1.57360813115,0.943464459312,0.438722966547,1.78345275579,0.471780504397,0.999804467863,3.14163488156,1.0,616.317817206,0.141676691522
5,0.038666266026,1.98013454959,32.9303556647,1.5743107904,0.943487536635,0.443404620226,1.83486291655,0.471793081365,0.999805197432,3.14164533507,1.0,616.317857883,0.141412267333
6,0.0463985944962,1.98019373886,32.9294607759,1.57501325513,0.943515738929,0.449059396001,1.8851751831,0.471808451479,0.999806087145,3.14165571965,1.0,616.31790759,0.141089133841
7,0.0541304187485,1.98026367993,32.9284033671,1.57571548649,0.943549064202,0.455650493372,1.93423511972,0.471826613698,0.999807135811,3.14166602156,1.0,616.317966323,0.140707321959
8,0.0618616548989,1.98034436785,32.9271835318,1.57641744566,0.9435875101,0.463137274235,1.98191678093,0.471847566792,0.999808342028,3.1416762271,1.0,616.318034076,0.140266868162
9,0.0695922191337,1.98043579694,32.9258013778,1.57711909383,0.943631073909,0.471476319157,2.02812277621,0.471871309344,0.999809704178,3.14168632259,1.0,616.318110841,0.139767814462
10,0.0773220277194,1.98053796073,32.9242570273,1.57782039223,0.943679752552,0.480622432482,2.07278316675,0.471897839746,0.999811220429,3.1416962944,1.0,616.31819661,0.139210208372
11,0.0850509970128,1.98065085201,32.9225506164,1.57852130215,0.943733542593,0.49052955712,2.11585346343,0.471927156203,0.999812888736,3.14170612893,1.0,616.318291376,0.138594102869
12,0.0927790434708,1.98077446282,32.920682296,1.5792217849,0.943792440236,0.501151573532,2.15731200947,0.471959256732,0.999814706843,3.14171581265,1.0,616.318395127,0.137919556354
13,0.10050608366,1.98090878444,32.9186522309,1.57992180185,0.943856441328,0.512442970128,2.19715701381,0.471994139163,0.999816672283,3.14172533205,1.0,616.318507854,0.137186632606
14,0.108232034267,1.98105380739,32.9164606,1.58062131441,0.943925541354,0.524359382949,2.23540346242,0.472031801136,0.999818782378,3.14173467371,1.0,616.318629544,0.136395400733
15,0.115956812109,1.98120952146,32.9141075965,1.58132028405,0.943999735445,0.536858010539,2.27208008648,0.472072240108,0.999821034242,3.14174382424,1.0,616.318760186,0.135545935117
