,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.71,34.6223145205,1.57079632679,0.814774778271,1.18307406402,1.57079632679,0.407649341226,0.998714816566,3.14159265359,1.0,616.077719179,0.343244751403
1,0.00696719929676,1.71000197634,34.6222764111,1.57112809588,0.814775719951,1.18308981207,1.58050546385,0.40764981965,0.998714902094,3.14160514723,1.0,616.077721253,0.343233075274
2,0.0139343663948,1.71000790526,34.6221620851,1.57145984955,0.814778544942,1.1831370539,1.59021422458,0.407651254897,0.998715158657,3.14161763775,1.0,616.077727473,0.343198047802
3,0.0209014690718,1.71001778644,34.6219715495,1.5717915724,0.814783253094,1.18321578257,1.59992223278,0.407653646891,0.998715586187,3.14163012203,1.0,616.077737839,0.343139671726
4,0.0278684751312,1.71003161937,34.6217048157,1.57212324902,0.814789844155,1.18332598653,1.60962911253,0.407656995506,0.998716184572,3.14164259696,1.0,616.07775235,0.343057951613
5,0.034835352378,1.71004940329,34.6213618999,1.57245486402,0.814798317776,1.1834676496,1.61933448836,0.407661300563,0.998716953659,3.14165505942,1.0,616.077771006,0.342952893855
6,0.041802068627,1.71007113727,34.6209428228,1.57278640197,0.814808673507,1.18364075098,1.62903798533,0.407666561836,0.998717893245,3.14166750629,1.0,616.077793805,0.342824506664
7,0.0487685917049,1.71009682015,34.6204476097,1.57311784751,0.814820910796,1.18384526529,1.63873922921,0.407672779045,0.998719003087,3.14167993448,1.0,616.077820746,0.342672800076
8,0.0557348894526,1.71012645057,34.6198762906,1.57344918522,0.814835028994,1.18408116256,1.64843784661,0.407679951862,0.998720282896,3.14169234086,1.0,616.077851826,0.342497785943
9,0.0627009297277,1.71016002695,34.6192288999,1.57378039974,0.81485102735,1.18434840824,1.65813346511,0.407688079907,0.998721732339,3.14170472236,1.0,616.077887045,0.34229947793
10,0.0696666804067,1.71019754751,34.6185054767,1.57411147569,0.814868905013,1.18464696321,1.66782571342,0.407697162749,0.998723351037,3.14171707586,1.0,616.077926398,0.342077891514
11,0.0766321093876,1.71023901026,34.6177060647,1.57444239771,0.814888661035,1.18497678382,1.67751422148,0.407707199908,0.998725138571,3.14172939829,1.0,616.077969885,0.341833043975
12,0.0835971845923,1.71028441298,34.6168307122,1.57477315045,0.814910294366,1.18533782192,1.68719862063,0.407718190853,0.998727094474,3.14174168657,1.0,616.078017502,0.341564954397
13,0.0905618739686,1.71033375328,34.6158794719,1.57510371855,0.814933803856,1.18573002482,1.69687854372,0.407730135003,0.998729218238,3.14175393762,1.0,616.078069245,0.341273643655
14,0.0975261454929,1.71038702852,34.6148524014,1.57543408671,0.814959188257,1.18615333538,1.70655362524,0.407743031725,0.99873150931,3.14176614837,1.0,616.078125111,0.340959134416
15,0.104489967172,1.71044423589,34.6137495625,1.5757642396,0.81498644622,1.18660769202,1.71622350147,0.407756880338,0.998733967093,3.14177831579,1.0,616.078185097,0.340621451128
16,0.111453307048,1.71050537233,34.6125710218,1.57609416192,0.8150155763,1.18709302871,1.72588781061,0.407771680109,0.998736590947,3.14179043681,1.0,616.078249198,0.340260620015
