,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.71,34.6223145205,1.57079632679,0.807927931451,6.15894439209,1.57079632679,0.411062467457,0.965462661794,3.14159265359,0.0,0.0,0.0
1,0.00696719929676,1.71000197634,34.6222764111,1.57112809588,0.807928865218,6.15891508869,1.57266136425,0.411062882158,0.965463072806,3.14165937053,0.0,0.0,0.0
2,0.0139343663948,1.71000790526,34.6221620851,1.57145984955,0.80793166647,6.15882717959,1.57452636228,0.41106412624,0.965464305801,3.14172608161,0.0,0.0,0.0
3,0.0209014690718,1.71001778644,34.6219715495,1.5717915724,0.807936335057,6.1586806682,1.57639128146,0.411066199635,0.965466360659,3.14179278099,0.0,0.0,0.0
4,0.0278684751312,1.71003161937,34.6217048157,1.57212324902,0.807942870731,6.15847556014,1.57825608236,0.411069102227,0.965469237182,3.1418594628,0.0,0.0,0.0
5,0.034835352378,1.71004940329,34.6213618999,1.57245486402,0.807951273145,6.15821186331,1.58012072556,0.411072833859,0.965472935088,3.14192612121,0.0,0.0,0.0
6,0.041802068627,1.71007113727,34.6209428228,1.57278640197,0.807961541853,6.15788958786,1.58198517163,0.411077394324,0.965477454018,3.14199275035,0.0,0.0,0.0
7,0.0487685917049,1.71009682015,34.6204476097,1.57311784751,0.807973676308,6.15750874618,1.58384938115,0.411082783373,0.965482793534,3.1420593444,0.0,0.0,0.0
8,0.0557348894526,1.71012645057,34.6198762906,1.57344918522,0.807987675865,6.15706935293,1.58571331468,0.41108900071,0.965488953115,3.14212589752,0.0,0.0,0.0
9,0.0627009297277,1.71016002695,34.6192288999,1.57378039974,0.808003539781,6.15657142501,1.58757693282,0.411096045992,0.965495932165,3.14219240388,0.0,0.0,0.0
10,0.0696666804067,1.71019754751,34.6185054767,1.57411147569,0.808021267212,6.15601498157,1.58944019613,0.411103918835,0.965503730003,3.14225885767,0.0,0.0,0.0
11,0.0766321093876,1.71023901026,34.6177060647,1.57444239771,0.808040857217,6.15540004401,1.59130306519,0.411112618804,0.965512345874,3.14232525306,0.0,0.0,0.0
12,0.0835971845923,1.71028441298,34.6168307122,1.57477315045,0.808062308755,6.15472663597,1.59316550057,0.411122145423,0.965521778941,3.14239158426,0.0,0.0,0.0
