,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,0.72,65.8647800854,1.57079632679,0.338738742275,11.584257804,1.57079632679,0.173821613051,0.94877228631,3.14159265359,0.0,0.0,0.0
1,0.0314749859677,0.720133754892,65.8571337212,1.582599142,0.338801670002,11.598099573,1.63786460425,0.173865683845,0.948877144899,3.14521198096,0.0,0.0,0.0
2,0.0629266069621,0.720534787863,65.834219574,1.59439137019,0.338990344173,11.6394715628,1.70463953702,0.173997855686,0.949190684866,3.1488038129,0.0,0.0,0.0
3,0.0943316160532,0.721202405401,65.7961122333,1.60616247888,0.33930443851,11.7079198264,1.77083690953,0.174218007245,0.949709815586,3.15234095663,0.0,0.0,0.0
4,0.125667001323,0.722135457005,65.7429351961,1.61790204407,0.339020553428,11.8027072672,1.83619004817,0.174144453814,0.950534696548,3.15576502388,0.0,0.0,0.0
5,0.156910100038,0.723332343149,65.6748596535,1.62959980291,0.339582454932,11.9228410659,1.90045690359,0.174538786621,0.951445742649,3.15910642689,0.0,0.0,0.0
6,0.188038707145,0.72479102621,65.5921028299,1.6412457038,0.340267262094,12.0671077696,1.96342536884,0.175020019122,0.952541021609,3.16231656781,0.0,0.0,0.0
7,0.219031179626,0.726509044281,65.4949258994,1.65282995445,0.341073819127,12.2341133492,2.02491663302,0.1755877216,0.95381005114,3.16537229056,0.0,0.0,0.0
8,0.249866532686,0.728483527578,65.3836315269,1.66434306618,0.342000778752,12.4223254472,2.08478658031,0.176241393458,0.955240835123,3.16825200435,0.0,0.0,0.0
9,0.280524528553,0.730711217237,65.2585610748,1.67577589477,0.342315168382,12.6301152918,2.14292543691,0.176591130071,0.956911192275,3.17087047562,0.0,0.0,0.0
10,0.310985756371,0.733188486233,65.1200915284,1.68711967715,0.343475690794,12.8557972036,2.19925598803,0.177412668646,0.95862052315,3.17333507538,0.0,0.0,0.0
11,0.341231702646,0.735911362106,64.9686321926,1.6983660637,0.344751272284,13.0976641907,2.25373074728,0.178318045343,0.960448113762,3.17557029354,0.0,0.0,0.0
12,0.371244811781,0.738875551209,64.8046212174,1.70950714589,0.345400286254,13.3540187094,2.30632846294,0.178909605372,0.962456835521,3.17748227422,0.0,0.0,0.0
13,0.401008536433,0.742076464141,64.6285220061,1.72053547926,0.346896608916,13.6231981873,2.35705030611,0.179977350592,0.964467543225,3.17921501817,0.0,0.0,0.0
14,0.430507377601,0.745509242068,64.4408195624,1.73144410153,0.347755065429,13.9035953261,2.40591602184,0.180723191837,0.966616532725,3.18059640522,0.0,0.0,0.0
15,0.459726914558,0.749168783614,64.2420168278,1.74222654606,0.349462118843,14.1936735006,2.45296025207,0.181948996145,0.968741990538,3.18178911535,0.0,0.0,0.0
16,0.488653824858,0.753049772012,64.0326310591,1.75287685067,0.350518666218,14.491977763,2.49822916915,0.182843714848,0.970962040861,3.18261269043,0.0,0.0,0.0
17,0.51727589485,0.757146702257,63.8131902898,1.76338956208,0.352425645762,14.7971420558,2.54177749885,0.18422297302,0.973133789868,3.18324328238,0.0,0.0,0.0
18,0.545582021189,0.761453907973,63.584229915,1.77375973615,0.353668285158,15.107893262,2.5836659643,0.185260918069,0.975357272108,3.18349667194,1.0,613.953389834,1.43698407044
19,0.573562203887,0.765965587754,63.3462894347,1.78398293424,0.355763800091,15.4230526959,2.62395914768,0.186788808125,0.977509358492,3.1835569972,1.0,613.985296181,1.25697574783
20,0.601207532231,0.770675830866,63.0999093793,1.7940552162,0.357180093364,15.7415355925,2.66272374502,0.187964159229,0.979672549449,3.18324080529,1.0,614.009486496,1.13744480692
21,0.628510162702,0.775578641858,62.8456284516,1.80397312986,0.359452367127,16.0623490549,2.7000271728,0.189635718845,0.981743601807,3.18273465002,1.0,614.043371376,1.04377373774
22,0.655463291897,0.780667964281,62.5839808857,1.81373369798,0.361029632717,16.3845888937,2.73593648453,0.190942560552,0.983788453949,3.18186027038,1.0,614.069448408,0.957326308061
23,0.682061123574,0.785937703122,62.3154940473,1.8233344027,0.362679964697,16.7074356719,2.77051754873,0.192310304866,0.985752442106,3.18071506777,1.0,614.096359972,0.878239184304
24,0.708298831212,0.791381745934,62.0406862775,1.83277316787,0.364400006736,17.0301502317,2.80383444501,0.193737249094,0.98762390164,3.17930548003,1.0,614.124030111,0.804168912798
25,0.734172517337,0.796993982685,61.7600649765,1.84204833985,0.366984219855,17.3520689213,2.83594903867,0.195675257697,0.989370470292,3.17771800149,1.0,614.160962197,0.735670298223
26,0.759679168909,0.802768323981,61.4741249411,1.85115866671,0.368839503818,17.6725986681,2.86692069675,0.197221402875,0.991029286656,3.17579744483,1.0,614.189904574,0.667672931041
27,0.784816611473,0.808698718037,61.1833469297,1.8601032767,0.370754771245,17.9912120457,2.89680611758,0.198821912354,0.992566312944,3.173634983,1.0,614.219389035,0.601767707347
28,0.809583461135,0.814779166055,60.8881964618,1.86888165584,0.372726809316,18.3074424086,2.92565924664,0.200475131839,0.993973856189,3.17123914141,1.0,614.24934877,0.537472399504
29,0.833979076106,0.821003736281,60.5891228304,1.87749362536,0.375574285386,18.6208791733,2.95353125911,0.202657912749,0.995235565734,3.16867823797,1.0,614.288154333,0.475534556658
30,0.858003506956,0.827366576402,60.2865583295,1.88593931857,0.377656819285,18.9311632757,2.98047059045,0.204418390313,0.996367202594,3.16583592759,1.0,614.318846694,0.413252837038
31,0.88165744778,0.833861924764,59.9809176637,1.89421915821,0.379786966367,19.2379828554,3.00652300358,0.206226943734,0.997351647465,3.16278649809,1.0,614.349829983,0.351671774623
32,0.904942187858,0.840484120249,59.6725975338,1.90233383397,0.381961755989,19.5410691758,3.03173168079,0.208082004839,0.998184865378,3.15953899282,1.0,614.3810489,0.290574115407
33,0.927859563376,0.847227610639,59.3619763936,1.91028428026,0.384178289556,19.8401927793,3.05613733126,0.209982031221,0.998863638264,3.15610240712,1.0,614.412451123,0.229765789366
34,0.950411911243,0.854086960003,59.0494143405,1.9180716548,0.386433743318,20.135159901,3.0797783096,0.211925507358,0.999385517582,3.15248563653,1.0,614.443987299,0.169067330534
35,0.972602024307,0.861056854932,58.7352531363,1.92569731798,0.388725370605,20.4258091281,3.10269073952,0.213910945512,0.99974877527,3.1486974329,1.0,614.475611021,0.108307022071
36,0.994433107457,0.868132109447,58.4198163535,1.9331628127,0.391050503421,20.7120082888,3.12490863813,0.21593688634,0.99995235381,3.14474636789,1.0,614.507278785,0.0473149948813
37,1.01590873644,0.875307669178,58.1034096088,1.94046984538,0.393406553688,20.9936515839,3.14646404013,0.218001899424,0.999995816159,3.14064080288,1.0,614.538949933,-0.0140823024536
38,1.03703281859,0.882578614615,57.7863208831,1.94762026798,0.395791014042,21.2706569403,3.16738711885,0.22010458363,0.999879296127,3.13638886473,1.0,614.570586578,-0.0760677578128
39,1.0578095548,0.889940163231,57.4688209269,1.95461606059,0.398201458109,21.542963564,3.18770630214,0.222243567212,0.999603449689,3.13199842711,1.0,614.602153524,-0.138839879004
40,1.07824340462,0.897387671167,57.1511637113,1.96145931545,0.400635540575,21.810529705,3.2074483841,0.224417507899,0.999169407652,3.12747709629,1.0,614.633618173,-0.202620319318
41,1.09833905279,0.904916634014,56.8335869378,1.96815222172,0.403090996833,22.0733306019,3.22663863046,0.226625092792,0.998578730001,3.12283220112,1.0,614.664950427,-0.267663467848
42,1.11810137852,0.912522687132,56.5163125797,1.97469705142,0.405565642436,22.3313566079,3.24530087849,0.228865038203,0.997833362148,3.11807078659,1.0,614.696122584,-0.334269342238
43,1.13753542602,0.920201605146,56.1995474655,1.98109614616,0.408057372165,22.5846114701,3.26345763018,0.231136089303,0.996935593317,3.11319961063,1.0,614.727109232,-0.402801755332
44,1.15664637788,0.927949301184,55.8834838732,1.98735190496,0.410564159003,22.8331107712,3.28113014017,0.233437019783,0.99588801714,3.10822514336,1.0,614.75788714,-0.473715112444
45,1.17543953035,0.93576182567,55.56830014,1.99346677311,0.4130840529,23.0768805095,3.29833849769,0.235766631429,0.994693494554,3.10315356869,1.0,614.788435147,-0.547595871442
46,1.19392026998,0.943635364477,55.2541612901,1.99944323168,0.415615179283,23.3159558032,3.3151017025,0.238123753544,0.993355119081,3.09799078791,1.0,614.818734054,-0.625230264278
