,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,0.72,65.8647800854,1.57079632679,0.342342345845,4.83229039822,1.57079632679,0.171945691162,0.990991129418,3.14159265359,1.0,613.651247717,0.61855217488
1,0.0314749859677,0.720133754892,65.8571337212,1.582599142,0.342405943016,4.8823268373,1.73067972466,0.171993981412,0.991036074908,3.14305142141,1.0,613.652428307,0.61688187272
2,0.0629266069621,0.720534787863,65.834219574,1.59439137019,0.342596624359,5.02925900558,1.88476547844,0.172138823551,0.991170076546,3.14448672004,1.0,613.655965392,0.611885700623
3,0.0943316160532,0.721202405401,65.7961122333,1.60616247888,0.342914060125,5.26443470875,2.02853660077,0.172380132012,0.991390643756,3.145875308,1.0,613.661844965,0.603607053614
4,0.125667001323,0.722135457005,65.7429351961,1.61790204407,0.34335770328,5.5758481055,2.15940234458,0.172717765052,0.991693671604,3.14719439399,1.0,613.670043855,0.59211565323
5,0.156910100038,0.723332343149,65.6748596535,1.62959980291,0.343926793289,5.95043708904,2.27659101378,0.173151526062,0.992073508458,3.14842184899,1.0,613.680529976,0.577503940233
6,0.188038707145,0.72479102621,65.5921028299,1.6412457038,0.343894844774,6.37576988235,2.3806173241,0.173312617718,0.992538722652,3.14951955403,1.0,613.684410936,0.558572571413
7,0.219031179626,0.726509044281,65.4949258994,1.65282995445,0.344710000496,6.84092634929,2.47269887122,0.173936055359,0.993048424874,3.15049890315,1.0,613.699362587,0.538124258457
8,0.249866532686,0.728483527578,65.3836315269,1.66434306618,0.345646842421,7.33675935757,2.55431675474,0.174654447038,0.9936096194,3.15132640487,1.0,613.716458671,0.51492827189
9,0.280524528553,0.730711217237,65.2585610748,1.67577589477,0.345972381648,7.85580571785,2.62695161186,0.175092706204,0.994223711781,3.15196232925,1.0,613.726819111,0.48800401719
10,0.310985756371,0.733188486233,65.1200915284,1.68711967715,0.347145302804,8.39205132079,2.69195371393,0.17599717792,0.9948535713,3.15243353445,1.0,613.748037136,0.459789529037
11,0.341231702646,0.735911362106,64.9686321926,1.6983660637,0.347697864298,8.94066685454,2.75049556537,0.176614872432,0.995509664257,3.1526810312,1.0,613.762402343,0.428266454375
12,0.371244811781,0.738875551209,64.8046212174,1.70950714589,0.349098362052,9.4977668466,2.80356816141,0.17770242706,0.996158986922,3.15273873062,1.0,613.787451184,0.395558440054
13,0.401008536433,0.742076464141,64.6285220061,1.72053547926,0.349867886023,10.0602092718,2.85199702831,0.178495325653,0.996805725126,3.15254867596,1.0,613.805520403,0.35994128191
14,0.430507377601,0.745509242068,64.4408195624,1.73144410153,0.351486342883,10.6254364219,2.89646508704,0.179762701439,0.997421821269,3.15214838598,1.0,613.834070291,0.323186688137
