,vfr,t [hour],x [RSun],y [RSun],vx [km s-1],vy [km s-1],dm acc [kg],dv
0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.82110552764,451.783333333,-153.231062518,0.690881568965,-350.538040411,-517.364042184,1.98739150642e+24,-1.18691519246e-06
2,1.84221105528,444.283333333,-152.812902029,0.939848661238,-461.718710305,-418.21453357,1.98739150642e+24,-9.63014899497e-07
3,1.86331658291,435.516666667,-152.524246224,0.982272838455,-514.613293531,-348.657499199,1.98739150642e+24,-8.05011081777e-07
4,1.88442211055,426.766666667,-152.299896233,0.955184486376,-548.433427784,-291.030046611,1.98739150642e+24,-6.73496275627e-07
5,1.90552763819,418.016666667,-152.106662171,0.898265568012,-570.010087578,-236.418194475,1.98739150642e+24,-5.4842405098e-07
6,1.92663316583,409.266666667,-151.9480966,0.818700916187,-583.757616217,-187.827371463,1.98739150642e+24,-4.36785376474e-07
7,1.94773869347,400.533333333,-151.875724514,0.711279003224,-604.773769729,-157.258970929,1.98739150642e+24,-3.66155992322e-07
8,1.96884422111,391.783333333,-151.785775934,0.610734179974,-614.48245694,-118.582200695,1.98739150642e+24,-2.7687337155e-07
9,1.98994974874,383.016666667,-151.672398789,0.512636496039,-609.504647459,-75.1975137735,1.98739150642e+24,-1.76702115902e-07
10,2.01105527638,372.85,-151.656542312,0.405970833051,-623.374502458,-47.9983764782,1.98739150642e+24,-1.13597913036e-07
11,2.03216080402,364.083333333,-151.605105043,0.30339318022,-621.592308553,-14.6034169589,1.98739150642e+24,-3.62459085751e-08
12,2.05326633166,353.883333333,-151.572462325,0.204633016784,-619.570883919,14.7684838973,1.98739150642e+24,3.18652187066e-08
13,2.0743718593,345.116666667,-151.54724782,0.105996085663,-615.163944145,43.1653480183,1.98739150642e+24,9.77434450066e-08
14,2.09547738693,336.366666667,-151.566784762,0.0144350848765,-620.600088994,69.316272912,1.98739150642e+24,1.58404635299e-07
15,2.11658291457,326.166666667,-151.566436841,-0.0719206797623,-616.2988124,93.4947294031,1.98739150642e+24,2.14509513717e-07
16,2.13768844221,317.416666667,-151.553762101,-0.160460065667,-604.860672591,116.224954662,1.98739150642e+24,2.67293700477e-07
17,2.15879396985,307.233333333,-151.566625635,-0.237702748621,-599.469518193,136.707246597,1.98739150642e+24,3.14826030611e-07
18,2.17989949749,298.516666667,-151.582100428,-0.314111594766,-592.395807924,156.727672024,1.98739150642e+24,3.61273649845e-07
19,2.20100502513,289.833333333,-151.645381937,-0.372728849971,-598.061869618,180.770488782,1.98739150642e+24,4.16818188829e-07
20,2.22211055276,281.15,-151.646110804,-0.445651372869,-583.310739135,195.419961075,1.98739150642e+24,4.50882310731e-07
21,2.2432160804,272.5,-151.675899524,-0.505709354509,-576.376102069,212.216811194,1.98739150642e+24,4.89773823499e-07
22,2.26432160804,263.883333333,-151.724210778,-0.554331200334,-573.873797809,230.934997911,1.98739150642e+24,5.3298527894e-07
23,2.28542713568,255.3,-151.780869465,-0.594154323965,-573.033175164,250.709954003,1.98739150642e+24,5.78548644349e-07
24,2.30653266332,246.733333333,-151.787392748,-0.651500614081,-558.383374197,258.345662348,1.98739150642e+24,5.96363065688e-07
25,2.32763819095,238.216666667,-151.830040986,-0.688525156682,-553.427085943,272.783418043,1.98739150642e+24,6.29642533559e-07
26,2.34874371859,231.166666667,-151.86499472,-0.730822362232,-544.816119959,285.169576583,1.98739150642e+24,6.58227391837e-07
27,2.36984924623,224.15,-151.901564037,-0.768531187691,-536.724925179,296.912521589,1.98739150642e+24,6.85298910566e-07
28,2.39095477387,215.75,-151.934184023,-0.797823140924,-530.250126983,306.205419675,1.98739150642e+24,7.06710181291e-07
29,2.41206030151,208.816666667,-151.985556822,-0.818621144013,-525.985823373,320.831815832,1.98739150642e+24,7.40273878908e-07
