,vfr,t [hour],x [RSun],y [RSun],vx [km s-1],vy [km s-1],dm acc [kg],dv
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.05050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.06060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.07070707071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.08080808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.09090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.10101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.11111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.12121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.13131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.14141414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.15151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.16161616162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.17171717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.18181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.19191919192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.20202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.21212121212,1294.83333334,-129.749552597,0.714292644098,-385.479289966,-492.176116297,3.92141557573e+24,-2.23071688586e-06
22,1.22222222222,1292.05,-129.242020119,0.978903398287,-503.481167207,-362.044062385,3.92141557573e+24,-1.65105485315e-06
23,1.23232323232,1291.13333334,-128.930611193,0.97210535548,-555.547154918,-282.693844674,3.92141557573e+24,-1.29465404956e-06
24,1.24242424242,1288.63333334,-128.706536997,0.902058025098,-587.096372101,-217.636732274,3.92141557573e+24,-1.00073209971e-06
25,1.25252525253,1287.91666667,-128.484169152,0.796961636255,-603.776617225,-143.993440016,3.92141557573e+24,-6.66726065436e-07
26,1.26262626263,1285.58333334,-128.348483624,0.668057657246,-616.083098102,-88.7011272271,3.92141557573e+24,-4.1477133104e-07
27,1.27272727273,1285.05,-128.219656684,0.515605040254,-618.188787374,-28.4088491381,3.92141557573e+24,-1.39425795687e-07
28,1.28282828283,1282.86666667,-128.157171322,0.365916851628,-621.838910557,20.2109096587,3.92141557573e+24,8.31980806839e-08
29,1.29292929293,1280.73333334,-128.085025264,0.210508957097,-610.672002659,70.0301859509,3.92141557573e+24,3.11513943979e-07
30,1.30303030303,1280.45,-128.073712929,0.0438921794708,-605.964072191,119.074414571,3.92141557573e+24,5.3644143001e-07
31,1.31313131313,1278.46666667,-128.10051332,-0.101095770813,-602.651592563,163.364594279,3.92141557573e+24,7.3940487037e-07
32,1.32323232323,1276.53333334,-128.127028082,-0.245433363408,-589.239587907,206.243407042,3.92141557573e+24,9.35861424493e-07
33,1.33333333333,1274.65,-128.156231928,-0.390368738193,-567.342050144,245.103534578,3.92141557573e+24,1.11393757344e-06
34,1.34343434343,1274.66666667,-128.237930572,-0.528995881795,-548.428432792,289.439826447,3.92141557573e+24,1.31643042742e-06
35,1.35353535354,1272.91666667,-128.325732778,-0.645395053493,-526.640076812,327.407871961,3.92141557573e+24,1.48951473849e-06
36,1.36363636364,1271.21666667,-128.419090157,-0.756696884054,-499.141512704,360.711843998,3.92141557573e+24,1.64112472235e-06
37,1.37373737374,1269.58333334,-128.559681107,-0.829083808538,-476.025425842,402.182984608,3.92141557573e+24,1.82885405432e-06
38,1.38383838384,1268.0,-128.702931344,-0.890437612769,-445.981548417,439.600052875,3.92141557573e+24,1.99777681423e-06
39,1.39393939394,1266.46666667,-128.848798693,-0.941328150577,-410.179654892,471.229404018,3.92141557573e+24,2.14010845085e-06
40,1.40404040404,1264.98333334,-128.997370912,-0.982323741801,-370.317112421,495.861219382,3.92141557573e+24,2.25046561092e-06
41,1.41414141414,1263.56666667,-129.177178855,-0.969687014096,-326.89030808,528.799214203,3.92141557573e+24,2.39745895172e-06
42,1.42424242424,1262.2,-129.352613605,-0.945197183874,-278.631865714,551.879626619,3.92141557573e+24,2.49973512508e-06
43,1.43434343434,1260.9,-129.543704696,-0.862699865481,-221.778062378,578.002558395,3.92141557573e+24,2.61511271313e-06
44,1.44444444444,1259.66666667,-129.736824064,-0.720889298075,-153.088438153,601.021709855,3.92141557573e+24,2.71618695612e-06
45,1.45454545455,1258.51666667,-129.923702443,-0.469820664236,-59.3881737333,620.934293041,3.92141557573e+24,2.80320560842e-06
46,1.46464646465,1257.48333334,-130.0552202,-0.0129002116508,87.2439982317,617.561632692,3.92141557573e+24,2.78707309567e-06
47,1.47474747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.48484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.49494949495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.50505050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1.51515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.52525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.53535353535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1.54545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.55555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.56565656566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.57575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.58585858586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.59595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.60606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.61616161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1.62626262626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1.63636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1.64646464646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1.65656565657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1.67676767677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1.68686868687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1.69696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1.70707070707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1.71717171717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1.72727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1.73737373737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1.74747474747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1.75757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1.76767676768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1.77777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1.78787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1.79797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1.80808080808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1.81818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1.82828282828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.83838383838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1.84848484848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.85858585859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.86868686869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.87878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.88888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.89898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.90909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1.91919191919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.92929292929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.93939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.94949494949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.9595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.9696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.9797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1.9898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
