,time [yr],macc [MSun],mdon [MSun],a [AU],L [kg m2 s-1],v
34,50.8017850018,1.00005080189,1.2,1.54809,3.24000816752e+40,5.36088215731e-05
35,52.1002952872,1.0000521004,1.2,1.54809,3.31893788561e+40,5.49146771199e-05
36,53.3988055726,1.00005339891,1.2,1.54809,3.39786760369e+40,5.622052758e-05
37,54.697315858,1.00005469742,1.2,1.54809,3.47679732178e+40,5.75263729533e-05
38,55.9958261433,1.00005599593,1.2,1.54809,3.55572703987e+40,5.88322132398e-05
39,57.2943364287,1.00005729443,1.2,1.54809,3.63465675796e+40,6.01380484396e-05
40,58.5928467141,1.00005859294,1.1999,1.47221,3.71358647605e+40,6.14438785527e-05
41,59.7970664237,1.00005979717,1.1999,1.47221,3.7849689041e+40,6.26248375003e-05
42,61.0012861333,1.0000610014,1.1999,1.47221,3.85635133215e+40,6.38057921817e-05
43,62.2055058429,1.00006220563,1.1999,1.47221,3.9277337602e+40,6.49867425968e-05
44,63.4097255526,1.00006340985,1.1999,1.47221,3.99911618824e+40,6.61676887457e-05
45,64.6139452622,1.00006461408,1.1999,1.47221,4.07049861629e+40,6.73486306285e-05
46,65.8181649718,1.00006581831,1.1999,1.47221,4.14188104434e+40,6.85295682451e-05
47,67.0223846814,1.00006702254,1.1999,1.47221,4.21326347239e+40,6.97105015956e-05
48,68.226604391,1.00006822677,1.1999,1.47221,4.28464590043e+40,7.08914306799e-05
49,69.4308241006,1.00006943099,1.1999,1.40006,4.35602832848e+40,7.20723554981e-05
50,70.5476129213,1.00007054779,1.1999,1.40006,4.42058526974e+40,7.3140355242e-05
51,71.6644017419,1.00007166458,1.1999,1.40006,4.48514221099e+40,7.42083514078e-05
52,72.7811905626,1.00007278137,1.1999,1.40006,4.54969915225e+40,7.52763439956e-05
53,73.8979793832,1.00007389817,1.1999,1.40006,4.6142560935e+40,7.63443330055e-05
54,75.0147682039,1.00007501496,1.1999,1.40006,4.67881303476e+40,7.74123184374e-05
55,76.1315570245,1.00007613175,1.1999,1.40006,4.74336997601e+40,7.84803002913e-05
56,77.2483458452,1.00007724854,1.1999,1.40006,4.80792691727e+40,7.95482785673e-05
57,78.3651346658,1.00007836534,1.1999,1.40006,4.87248385852e+40,8.06162532653e-05
58,79.4819234865,1.00007948213,1.1999,1.40006,4.93704079978e+40,8.16842243855e-05
59,80.5987123071,1.00008059892,1.1999,1.33144,5.00159774103e+40,8.27521919277e-05
60,81.6344111387,1.00008163463,1.1999,1.33144,5.05998194663e+40,8.37180373987e-05
61,82.6701099703,1.00008267034,1.1999,1.33144,5.11836615223e+40,8.46838798688e-05
62,83.7058088019,1.00008370605,1.1999,1.33144,5.17675035783e+40,8.5649719338e-05
63,84.7415076335,1.00008474176,1.1999,1.33144,5.23513456343e+40,8.66155558065e-05
64,85.7772064652,1.00008577747,1.1999,1.33144,5.29351876903e+40,8.75813892742e-05
65,86.8129052968,1.00008681318,1.1999,1.33144,5.35190297463e+40,8.85472197412e-05
66,87.8486041284,1.00008784889,1.1999,1.33144,5.41028718023e+40,8.95130472073e-05
67,88.88430296,1.00008888459,1.1999,1.33144,5.46867138583e+40,9.04788716727e-05
68,89.9200017916,1.0000899203,1.1999,1.26619,5.52705559143e+40,9.14446931374e-05
69,90.8805062939,1.00009088082,1.1999,1.26619,5.57985736969e+40,9.23181613425e-05
70,91.8410107963,1.00009184133,1.1999,1.26619,5.63265914794e+40,9.31916270308e-05
71,92.8015152986,1.00009280184,1.1999,1.26619,5.6854609262e+40,9.40650902024e-05
72,93.762019801,1.00009376235,1.1999,1.26619,5.73826270446e+40,9.49385508572e-05
73,94.7225243033,1.00009472287,1.1999,1.26619,5.79106448272e+40,9.58120089953e-05
74,95.6830288057,1.00009568338,1.1999,1.26619,5.84386626098e+40,9.66854646167e-05
75,96.643533308,1.00009664389,1.1999,1.26619,5.89666803924e+40,9.75589177213e-05
76,97.6040378103,1.0000976044,1.1999,1.26619,5.94946981749e+40,9.84323683093e-05
77,98.5645423127,1.00009856492,1.1999,1.26619,6.00227159575e+40,9.93058163805e-05
78,99.525046815,1.00009952543,1.1999,1.20414,6.05507337401e+40,0.000100179261935
79,100.415818823,1.00010041621,1.1999,1.20414,6.10282656656e+40,0.00010096918841
80,101.306590831,1.00010130698,1.1999,1.20414,6.15057975912e+40,0.000101759112774
81,102.197362839,1.00010219776,1.1999,1.20414,6.19833295167e+40,0.000102549035028
82,103.088134847,1.00010308854,1.1999,1.20414,6.24608614423e+40,0.000103338955171
83,103.978906854,1.00010397932,1.1999,1.20414,6.29383933678e+40,0.000104128873202
84,104.869678862,1.00010487009,1.1999,1.20414,6.34159252934e+40,0.000104918789124
85,105.76045087,1.00010576087,1.1999,1.20414,6.38934572189e+40,0.000105708702934
86,106.651222878,1.00010665165,1.1999,1.20414,6.43709891444e+40,0.000106498614634
87,107.541994886,1.00010754243,1.1999,1.20414,6.484852107e+40,0.000107288524223
88,108.432766894,1.0001084332,1.1999,1.14513,6.53260529955e+40,0.000108078431701
89,109.258868135,1.00010925931,1.1999,1.14513,6.57579268511e+40,0.000108792808907
90,110.084969376,1.00011008542,1.1999,1.14513,6.61898007066e+40,0.000109507184343
91,110.911070617,1.00011091152,1.1999,1.14513,6.66216745621e+40,0.000110221558009
92,111.737171859,1.00011173763,1.1999,1.14513,6.70535484176e+40,0.000110935929904
93,112.5632731,1.00011256373,1.1999,1.14513,6.74854222731e+40,0.000111650300029
94,113.389374341,1.00011338984,1.1999,1.14513,6.79172961287e+40,0.000112364668384
95,114.215475582,1.00011421595,1.1999,1.14513,6.83491699842e+40,0.000113079034969
96,115.041576823,1.00011504205,1.1999,1.14513,6.87810438397e+40,0.000113793399783
97,115.867678065,1.00011586816,1.1998,1.08901,6.92129176952e+40,0.000114507762827
98,116.63381916,1.00011663429,1.1998,1.08901,6.96034995007e+40,0.000115153819836
99,117.399960255,1.00011740042,1.1998,1.08901,6.99940813062e+40,0.000115799875359
100,118.166101351,1.00011816655,1.1998,1.08901,7.03846631118e+40,0.000116445929399
101,118.932242446,1.00011893268,1.1998,1.08901,7.07752449173e+40,0.000117091981953
102,119.698383541,1.00011969881,1.1998,1.08901,7.11658267228e+40,0.000117738033022
103,120.464524636,1.00012046494,1.1998,1.08901,7.15564085283e+40,0.000118384082607
104,121.230665732,1.00012123108,1.1998,1.08901,7.19469903338e+40,0.000119030130707
105,121.996806827,1.00012199721,1.1998,1.08901,7.23375721393e+40,0.000119676177323
106,122.762947922,1.00012276334,1.1998,1.08901,7.27281539448e+40,0.000120322222453
107,123.529089018,1.00012352947,1.1998,1.03564,7.31187357503e+40,0.000120968266099
108,124.239605539,1.00012423998,1.1998,1.03564,7.34719739424e+40,0.000121552536875
109,124.95012206,1.00012495049,1.1998,1.03564,7.38252121344e+40,0.000122136806406
110,125.660638581,1.000125661,1.1998,1.03564,7.41784503264e+40,0.000122721074692
111,126.371155102,1.00012637151,1.1998,1.03564,7.45316885184e+40,0.000123305341732
112,127.081671623,1.00012708202,1.1998,1.03564,7.48849267105e+40,0.000123889607528
113,127.792188144,1.00012779253,1.1998,1.03564,7.52381649025e+40,0.000124473872078
114,128.502704665,1.00012850304,1.1998,1.03564,7.55914030945e+40,0.000125058135382
115,129.213221186,1.00012921355,1.1998,1.03564,7.59446412865e+40,0.000125642397442
116,129.923737707,1.00012992406,1.1998,0.98489,7.62978794786e+40,0.000126226658256
117,130.582672665,1.00013058299,1.1998,0.98489,7.66173448634e+40,0.000126755054203
118,131.241607623,1.00013124192,1.1998,0.98489,7.69368102481e+40,0.000127283449106
119,131.900542581,1.00013190085,1.1998,0.98489,7.72562756329e+40,0.000127811842964
120,132.559477539,1.00013255978,1.1998,0.98489,7.75757410177e+40,0.000128340235778
121,133.218412497,1.00013321871,1.1998,0.98489,7.78952064025e+40,0.000128868627547
122,133.877347455,1.00013387764,1.1998,0.98489,7.82146717873e+40,0.000129397018272
123,134.536282413,1.00013453657,1.1998,0.98489,7.85341371721e+40,0.000129925407953
124,135.195217371,1.0001351955,1.1998,0.98489,7.88536025568e+40,0.000130453796589
125,135.854152329,1.00013585443,1.1998,0.98489,7.91730679416e+40,0.000130982184181
126,136.513087287,1.00013651335,1.1998,0.93662,7.94925333264e+40,0.000131510570729
127,137.124178582,1.00013712445,1.1998,0.93662,7.97814552083e+40,0.000131988435301
128,137.735269877,1.00013773554,1.1998,0.93662,8.00703770901e+40,0.000132466298997
129,138.346361172,1.00013834663,1.1998,0.93662,8.0359298972e+40,0.000132944161817
130,138.957452468,1.00013895773,1.1998,0.93662,8.06482208539e+40,0.000133422023761
131,139.568543763,1.00013956882,1.1998,0.93662,8.09371427357e+40,0.00013389988483
132,140.179635058,1.00014017991,1.1998,0.93662,8.12260646176e+40,0.000134377745022
133,140.790726353,1.000140791,1.1998,0.93662,8.15149864995e+40,0.000134855604338
134,141.401817649,1.0001414021,1.1998,0.93662,8.18039083813e+40,0.000135333462779
135,142.012908944,1.00014201319,1.1998,0.89073,8.20928302632e+40,0.000135811320343
136,142.579643998,1.00014257992,1.1998,0.89073,8.23541291146e+40,0.000136243487626
137,143.146379053,1.00014314665,1.1998,0.89073,8.2615427966e+40,0.000136675654174
138,143.713114108,1.00014371338,1.1998,0.89073,8.28767268174e+40,0.000137107819987
139,144.279849162,1.00014428011,1.1998,0.89073,8.31380256688e+40,0.000137539985066
140,144.846584217,1.00014484684,1.1998,0.89073,8.33993245202e+40,0.00013797214941
141,145.413319271,1.00014541357,1.1998,0.89073,8.36606233716e+40,0.000138404313019
142,145.980054326,1.0001459803,1.1998,0.89073,8.3921922223e+40,0.000138836475893
143,146.546789381,1.00014654703,1.1998,0.89073,8.41832210744e+40,0.000139268638033
144,147.113524435,1.00014711375,1.1998,0.89073,8.44445199258e+40,0.000139700799438
145,147.68025949,1.00014768048,1.1998,0.84708,8.47058187771e+40,0.000140132960109
146,148.205850101,1.00014820607,1.1998,0.84708,8.49421357817e+40,0.000140523800065
147,148.731440712,1.00014873166,1.1998,0.84708,8.51784527863e+40,0.000140914639405
148,149.257031323,1.00014925725,1.1998,0.84708,8.54147697908e+40,0.000141305478129
149,149.782621934,1.00014978283,1.1998,0.84708,8.56510867954e+40,0.000141696316237
150,150.308212545,1.00015030842,1.1998,0.84708,8.58874038e+40,0.000142087153728
151,150.833803156,1.00015083401,1.1998,0.84708,8.61237208045e+40,0.000142477990604
152,151.359393767,1.0001513596,1.1998,0.84708,8.63600378091e+40,0.000142868826863
153,151.884984378,1.00015188518,1.1998,0.84708,8.65963548136e+40,0.000143259662506
154,152.410574989,1.00015241077,1.1997,0.80557,8.68326718182e+40,0.000143650497533
155,152.898009061,1.00015289821,1.1997,0.80557,8.70463955864e+40,0.000144003963387
156,153.385443133,1.00015338564,1.1997,0.80557,8.72601193546e+40,0.000144357428725
157,153.872877204,1.00015387307,1.1997,0.80557,8.74738431228e+40,0.000144710893546
158,154.360311276,1.0001543605,1.1997,0.80557,8.76875668909e+40,0.00014506435785
159,154.847745348,1.00015484794,1.1997,0.80557,8.79012906591e+40,0.000145417821638
160,155.33517942,1.00015533537,1.1997,0.80557,8.81150144273e+40,0.000145771284908
161,155.822613491,1.0001558228,1.1997,0.80557,8.83287381955e+40,0.000146124747662
162,156.310047563,1.00015631023,1.1997,0.80557,8.85424619637e+40,0.000146478209899
163,156.797481635,1.00015679767,1.1997,0.80557,8.87561857319e+40,0.000146831671619
164,157.284915707,1.0001572851,1.1997,0.76609,8.89699095001e+40,0.000147185132823
165,157.736959642,1.00015773715,1.1997,0.76609,8.91632002282e+40,0.000147504798476
166,158.189003577,1.00015818919,1.1997,0.76609,8.93564909563e+40,0.000147824463695
167,158.641047512,1.00015864124,1.1997,0.76609,8.95497816844e+40,0.000148144128481
168,159.093091447,1.00015909329,1.1997,0.76609,8.97430724125e+40,0.000148463792834
169,159.545135382,1.00015954534,1.1997,0.76609,8.99363631406e+40,0.000148783456753
170,159.997179316,1.00015999739,1.1997,0.76609,9.01296538687e+40,0.000149103120239
171,160.449223251,1.00016044943,1.1997,0.76609,9.03229445968e+40,0.000149422783291
172,160.901267186,1.00016090148,1.1997,0.76609,9.05162353249e+40,0.00014974244591
173,161.353311121,1.00016135353,1.1997,0.76609,9.0709526053e+40,0.000150062108095
174,161.805355056,1.00016180558,1.1997,0.72855,9.09028167811e+40,0.000150381769847
175,162.224582785,1.00016222481,1.1997,0.72855,9.10776280986e+40,0.000150670867861
176,162.643810514,1.00016264404,1.1997,0.72855,9.1252439416e+40,0.00015095996551
177,163.063038243,1.00016306327,1.1997,0.72855,9.14272507334e+40,0.000151249062797
178,163.482265972,1.0001634825,1.1997,0.72855,9.16020620508e+40,0.000151538159719
179,163.901493701,1.00016390174,1.1997,0.72855,9.17768733682e+40,0.000151827256278
180,164.32072143,1.00016432097,1.1997,0.72855,9.19516846857e+40,0.000152116352474
181,164.739949159,1.0001647402,1.1997,0.72855,9.21264960031e+40,0.000152405448306
182,165.159176888,1.00016515943,1.1997,0.72855,9.23013073205e+40,0.000152694543774
183,165.578404616,1.00016557866,1.1997,0.69285,9.24761186379e+40,0.000152983638879
184,165.967198826,1.00016596746,1.1997,0.69285,9.26342173639e+40,0.000153245092921
185,166.355993036,1.00016635626,1.1997,0.69285,9.279231609e+40,0.000153506546658
186,166.744787246,1.00016674506,1.1997,0.69285,9.2950414816e+40,0.00015376800009
187,167.133581456,1.00016713386,1.1997,0.69285,9.3108513542e+40,0.000154029453217
188,167.522375666,1.00016752266,1.1997,0.69285,9.32666122681e+40,0.000154290906039
189,167.911169876,1.00016791146,1.1997,0.69285,9.34247109941e+40,0.000154552358556
190,168.299964086,1.00016830025,1.1997,0.69285,9.35828097201e+40,0.000154813810768
191,168.688758295,1.00016868905,1.1997,0.69285,9.37409084461e+40,0.000155075262675
192,169.077552505,1.00016907785,1.1997,0.69285,9.38990071722e+40,0.000155336714278
193,169.466346715,1.00016946665,1.1997,0.6589,9.40571058982e+40,0.000155598165575
194,169.826917237,1.00016982723,1.1997,0.6589,9.42000899086e+40,0.000155834618985
195,170.187487758,1.0001701878,1.1997,0.6589,9.4343073919e+40,0.00015607107214
196,170.548058279,1.00017054838,1.1997,0.6589,9.44860579295e+40,0.000156307525039
197,170.908628801,1.00017090895,1.1997,0.6589,9.46290419399e+40,0.000156543977682
198,171.269199322,1.00017126952,1.1997,0.6589,9.47720259503e+40,0.000156780430069
199,171.629769844,1.0001716301,1.1997,0.6589,9.49150099607e+40,0.000157016882201
200,171.990340365,1.00017199067,1.1997,0.6589,9.50579939711e+40,0.000157253334077
201,172.350910886,1.00017235125,1.1997,0.6589,9.52009779815e+40,0.000157489785697
202,172.711481408,1.00017271182,1.1997,0.62661,9.5343961992e+40,0.000157726237062
203,173.045874224,1.00017304622,1.1997,0.62661,9.54732763763e+40,0.000157940080904
204,173.38026704,1.00017338062,1.1997,0.62661,9.56025907606e+40,0.000158153924531
205,173.714659856,1.00017371502,1.1997,0.62661,9.57319051449e+40,0.000158367767944
206,174.049052672,1.00017404942,1.1997,0.62661,9.58612195292e+40,0.000158581611142
207,174.383445489,1.00017438382,1.1997,0.62661,9.59905339136e+40,0.000158795454126
208,174.717838305,1.00017471822,1.1997,0.62661,9.61198482979e+40,0.000159009296895
209,175.052231121,1.00017505262,1.1997,0.62661,9.62491626822e+40,0.00015922313945
210,175.386623937,1.00017538702,1.1997,0.62661,9.63784770665e+40,0.000159436981791
211,175.721016753,1.00017572142,1.1997,0.62661,9.65077914508e+40,0.000159650823916
212,176.055409569,1.00017605582,1.1996,0.59591,9.66371058351e+40,0.000159864665828
213,176.365538183,1.00017636595,1.1996,0.59591,9.67540575082e+40,0.000160058061997
214,176.675666797,1.00017667607,1.1996,0.59591,9.68710091812e+40,0.000160251457986
215,176.98579541,1.0001769862,1.1996,0.59591,9.69879608542e+40,0.000160444853796
216,177.295924024,1.00017729632,1.1996,0.59591,9.71049125272e+40,0.000160638249425
217,177.606052637,1.00017760645,1.1996,0.59591,9.72218642002e+40,0.000160831644875
218,177.916181251,1.00017791657,1.1996,0.59591,9.73388158732e+40,0.000161025040145
219,178.226309865,1.0001782267,1.1996,0.59591,9.74557675462e+40,0.000161218435234
220,178.536438478,1.00017853682,1.1996,0.59591,9.75727192193e+40,0.000161411830144
221,178.846567092,1.00017884695,1.1996,0.56671,9.76896708923e+40,0.000161605224874
222,179.134182496,1.00017913456,1.1996,0.56671,9.77954418079e+40,0.000161780128888
223,179.421797899,1.00017942218,1.1996,0.56671,9.79012127235e+40,0.000161955032751
224,179.709413303,1.00017970979,1.1996,0.56671,9.80069836391e+40,0.000162129936464
225,179.997028707,1.0001799974,1.1996,0.56671,9.81127545548e+40,0.000162304840025
226,180.284644111,1.00018028501,1.1996,0.56671,9.82185254704e+40,0.000162479743435
227,180.572259515,1.00018057263,1.1996,0.56671,9.8324296386e+40,0.000162654646695
228,180.859874918,1.00018086024,1.1996,0.56671,9.84300673016e+40,0.000162829549803
229,181.147490322,1.00018114785,1.1996,0.56671,9.85358382172e+40,0.000163004452761
230,181.435105726,1.00018143546,1.1996,0.56671,9.86416091328e+40,0.000163179355568
231,181.72272113,1.00018172308,1.1996,0.53894,9.87473800485e+40,0.000163354258224
232,181.98945702,1.00018198981,1.1996,0.53894,9.88430391495e+40,0.000163512438243
233,182.256192909,1.00018225655,1.1996,0.53894,9.89386982506e+40,0.000163670618135
234,182.522928799,1.00018252328,1.1996,0.53894,9.90343573517e+40,0.000163828797901
235,182.789664689,1.00018279002,1.1996,0.53894,9.91300164527e+40,0.000163986977541
236,183.056400579,1.00018305675,1.1996,0.53894,9.92256755538e+40,0.000164145157053
237,183.323136468,1.00018332349,1.1996,0.53894,9.93213346549e+40,0.000164303336439
238,183.589872358,1.00018359022,1.1996,0.53894,9.94169937559e+40,0.000164461515699
239,183.856608248,1.00018385696,1.1996,0.53894,9.9512652857e+40,0.000164619694832
240,184.123344138,1.00018412369,1.1996,0.51253,9.96083119581e+40,0.000164777873839
241,184.370715696,1.00018437106,1.1996,0.51253,9.96948259832e+40,0.000164920929196
242,184.618087253,1.00018461844,1.1996,0.51253,9.97813400083e+40,0.000165063984448
243,184.865458811,1.00018486581,1.1996,0.51253,9.98678540335e+40,0.000165207039593
244,185.112830369,1.00018511318,1.1996,0.51253,9.99543680586e+40,0.000165350094632
245,185.360201927,1.00018536055,1.1996,0.51253,1.00040882084e+41,0.000165493149565
246,185.607573485,1.00018560792,1.1996,0.51253,1.00127396109e+41,0.000165636204391
247,185.854945043,1.0001858553,1.1996,0.51253,1.00213910134e+41,0.000165779259112
248,186.102316601,1.00018610267,1.1996,0.51253,1.00300424159e+41,0.000165922313726
249,186.349688159,1.00018635004,1.1996,0.51253,1.00386938184e+41,0.000166065368235
250,186.597059717,1.00018659741,1.1996,0.48741,1.00473452209e+41,0.000166208422637
251,186.826469789,1.00018682683,1.1996,0.48741,1.00551695466e+41,0.000166337799481
252,187.05587986,1.00018705625,1.1996,0.48741,1.00629938723e+41,0.000166467176237
253,187.285289932,1.00018728566,1.1996,0.48741,1.0070818198e+41,0.000166596552903
254,187.514700003,1.00018751508,1.1996,0.48741,1.00786425236e+41,0.00016672592948
255,187.744110075,1.00018774449,1.1996,0.48741,1.00864668493e+41,0.000166855305968
256,187.973520146,1.00018797391,1.1996,0.48741,1.0094291175e+41,0.000166984682367
257,188.202930218,1.00018820332,1.1996,0.48741,1.01021155007e+41,0.000167114058678
258,188.43234029,1.00018843274,1.1996,0.48741,1.01099398263e+41,0.000167243434899
259,188.661750361,1.00018866215,1.1996,0.48741,1.0117764152e+41,0.000167372811031
260,188.891160433,1.00018889157,1.1996,0.46353,1.01255884777e+41,0.000167502187074
261,189.103919265,1.00018910433,1.1996,0.46353,1.0132664798e+41,0.000167619193367
262,189.316678098,1.00018931709,1.1996,0.46353,1.01397411183e+41,0.000167736199585
263,189.52943693,1.00018952986,1.1996,0.46353,1.01468174387e+41,0.000167853205728
264,189.742195763,1.00018974262,1.1996,0.46353,1.0153893759e+41,0.000167970211797
265,189.954954595,1.00018995538,1.1996,0.46353,1.01609700793e+41,0.000168087217791
266,190.167713428,1.00019016814,1.1996,0.46353,1.01680463997e+41,0.00016820422371
267,190.38047226,1.00019038091,1.1996,0.46353,1.017512272e+41,0.000168321229555
268,190.593231093,1.00019059367,1.1996,0.46353,1.01821990403e+41,0.000168438235325
269,190.805989925,1.00019080643,1.1995,0.44082,1.01892753606e+41,0.000168555241021
270,191.003310619,1.00019100375,1.1995,0.44082,1.01956751872e+41,0.000168661059709
271,191.200631313,1.00019120107,1.1995,0.44082,1.02020750137e+41,0.000168766878335
272,191.397952007,1.00019139838,1.1995,0.44082,1.02084748402e+41,0.000168872696898
273,191.595272701,1.0001915957,1.1995,0.44082,1.02148746668e+41,0.000168978515398
274,191.792593395,1.00019179302,1.1995,0.44082,1.02212744933e+41,0.000169084333836
275,191.989914089,1.00019199034,1.1995,0.44082,1.02276743198e+41,0.000169190152211
276,192.187234784,1.00019218766,1.1995,0.44082,1.02340741464e+41,0.000169295970524
277,192.384555478,1.00019238497,1.1995,0.44082,1.02404739729e+41,0.000169401788773
278,192.581876172,1.00019258229,1.1995,0.44082,1.02468737994e+41,0.000169507606961
279,192.779196866,1.00019277961,1.1995,0.41922,1.02532736259e+41,0.000169613425085
280,192.962193747,1.0001929626,1.1995,0.41922,1.02590616331e+41,0.000169709125855
281,193.145190629,1.0001931456,1.1995,0.41922,1.02648496403e+41,0.000169804826573
282,193.328187511,1.00019332859,1.1995,0.41922,1.02706376475e+41,0.000169900527237
283,193.511184393,1.00019351159,1.1995,0.41922,1.02764256547e+41,0.00016999622785
284,193.694181275,1.00019369458,1.1995,0.41922,1.02822136619e+41,0.000170091928409
285,193.877178156,1.00019387758,1.1995,0.41922,1.02880016691e+41,0.000170187628917
286,194.060175038,1.00019406057,1.1995,0.41922,1.02937896763e+41,0.000170283329371
287,194.24317192,1.00019424357,1.1995,0.41922,1.02995776835e+41,0.000170379029774
288,194.426168802,1.00019442656,1.1995,0.39868,1.03053656907e+41,0.000170474730123
289,194.595882686,1.00019459627,1.1995,0.39868,1.03106003697e+41,0.000170561280484
290,194.76559657,1.00019476598,1.1995,0.39868,1.03158350486e+41,0.000170647830801
291,194.935310455,1.0001949357,1.1995,0.39868,1.03210697276e+41,0.000170734381074
292,195.105024339,1.00019510541,1.1995,0.39868,1.03263044066e+41,0.000170820931303
293,195.274738223,1.00019527512,1.1995,0.39868,1.03315390856e+41,0.000170907481488
294,195.444452108,1.00019544483,1.1995,0.39868,1.03367737646e+41,0.000170994031629
295,195.614165992,1.00019561454,1.1995,0.39868,1.03420084435e+41,0.000171080581726
296,195.783879876,1.00019578425,1.1995,0.39868,1.03472431225e+41,0.000171167131778
297,195.95359376,1.00019595396,1.1995,0.39868,1.03524778015e+41,0.000171253681787
298,196.123307645,1.00019612368,1.1995,0.37914,1.03577124805e+41,0.000171340231751
299,196.280698722,1.00019628107,1.1995,0.37914,1.03624467302e+41,0.000171418506598
300,196.438089799,1.00019643846,1.1995,0.37914,1.036718098e+41,0.000171496781408
301,196.595480876,1.00019659585,1.1995,0.37914,1.03719152298e+41,0.000171575056181
302,196.752871953,1.00019675324,1.1995,0.37914,1.03766494795e+41,0.000171653330918
303,196.910263031,1.00019691064,1.1995,0.37914,1.03813837293e+41,0.000171731605617
304,197.067654108,1.00019706803,1.1995,0.37914,1.03861179791e+41,0.000171809880279
305,197.225045185,1.00019722542,1.1995,0.37914,1.03908522288e+41,0.000171888154904
306,197.382436262,1.00019738281,1.1995,0.37914,1.03955864786e+41,0.000171966429492
307,197.539827339,1.0001975402,1.1995,0.36056,1.04003207284e+41,0.000172044704044
308,197.685791763,1.00019768617,1.1995,0.36056,1.04046023905e+41,0.000172115494691
309,197.831756187,1.00019783214,1.1995,0.36056,1.04088840526e+41,0.000172186285307
310,197.97772061,1.00019797811,1.1995,0.36056,1.04131657147e+41,0.000172257075892
311,198.123685034,1.00019812407,1.1995,0.36056,1.04174473769e+41,0.000172327866446
312,198.269649457,1.00019827004,1.1995,0.36056,1.0421729039e+41,0.00017239865697
313,198.415613881,1.00019841601,1.1995,0.36056,1.04260107011e+41,0.000172469447462
314,198.561578305,1.00019856198,1.1995,0.36056,1.04302923632e+41,0.000172540237923
315,198.707542728,1.00019870794,1.1995,0.36056,1.04345740254e+41,0.000172611028353
316,198.853507152,1.00019885391,1.1995,0.36056,1.04388556875e+41,0.000172681818753
317,198.999471575,1.00019899988,1.1995,0.3429,1.04431373496e+41,0.000172752609121
318,199.134844536,1.00019913525,1.1995,0.3429,1.04470096918e+41,0.000172816631147
319,199.270217496,1.00019927062,1.1995,0.3429,1.04508820339e+41,0.000172880653148
