,t,x,y,vx,vy,t [min],x [RSun],y [RSun],vx [km s-1],vy [km s-1]
1111,0.663546130754,-0.877182735305,-0.131855387701,-1.22334593882,-1.09542458682,55501.0,-245.279755904,-36.869692036,-47.406414712,-47.406414712
1112,0.66414390929,-0.87791403592,-0.132509578486,-1.22338382518,-1.0932724277,55551.0,-245.484243782,-37.0526182947,-47.407882863,-47.407882863
1113,0.664741687826,-0.878645361685,-0.133162483515,-1.22343023994,-1.0911228576,55601.0,-245.688738693,-37.2351850276,-47.4096815018,-47.4096815018
1114,0.665339466362,-0.879376717673,-0.133814104334,-1.22348509489,-1.08897586914,55651.0,-245.893242054,-37.4173926669,-47.4118072099,-47.4118072099
1115,0.665937244898,-0.880108108902,-0.134464442483,-1.2235483028,-1.08683145477,55701.0,-246.09775527,-37.5992416433,-47.4142566073,-47.4142566073
1116,0.666535023435,-0.880839540342,-0.1351134995,-1.22361977741,-1.08468960675,55751.0,-246.30227973,-37.7807323865,-47.4170263512,-47.4170263512
1117,0.667132801971,-0.881571016908,-0.135761276916,-1.22369943341,-1.08255031718,55801.0,-246.506816808,-37.961865325,-47.4201131359,-47.4201131359
1118,0.667730580507,-0.882302543467,-0.136407776257,-1.22378718646,-1.08041357799,55851.0,-246.711367865,-38.1426408856,-47.4235136926,-47.4235136926
1119,0.668328359043,-0.883034124834,-0.137052999047,-1.22388295312,-1.07827938098,55901.0,-246.915934248,-38.323059494,-47.4272247884,-47.4272247884
1120,0.668926137579,-0.883765765776,-0.137696946803,-1.22398665089,-1.07614771776,55951.0,-247.120517289,-38.5031215745,-47.4312432261,-47.4312432261
1121,0.669523916116,-0.884497471009,-0.138339621036,-1.22409819817,-1.07401857982,56001.0,-247.325118307,-38.6828275498,-47.4355658438,-47.4355658438
1122,0.670121694652,-0.885229245202,-0.138981023253,-1.22421751427,-1.07189195851,56051.0,-247.529738609,-38.8621778414,-47.4401895143,-47.4401895143
1123,0.670719473188,-0.885961092976,-0.139621154957,-1.22434451937,-1.06976784502,56101.0,-247.734379485,-39.0411728692,-47.4451111446,-47.4451111446
1124,0.671317251724,-0.886693018904,-0.140260017644,-1.22447913453,-1.06764623044,56151.0,-247.939042214,-39.2198130517,-47.4503276759,-47.4503276759
1125,0.67191503026,-0.887425027512,-0.140897612805,-1.22462128168,-1.06552710572,56201.0,-248.143728063,-39.3980988058,-47.4558360824,-47.4558360824
1126,0.672512808797,-0.88815712328,-0.141533941926,-1.2247708836,-1.06341046167,56251.0,-248.348438284,-39.5760305471,-47.4616333718,-47.4616333718
1127,0.673110587333,-0.888889310642,-0.142169006487,-1.22492786389,-1.06129628903,56301.0,-248.553174116,-39.7536086892,-47.4677165839,-47.4677165839
1128,0.673708365869,-0.889621593986,-0.142802807963,-1.22509214701,-1.05918457837,56351.0,-248.757936787,-39.9308336447,-47.4740827909,-47.4740827909
1129,0.674306144405,-0.890353977656,-0.143435347822,-1.22526365822,-1.05707532021,56401.0,-248.962727511,-40.1077058242,-47.4807290969,-47.4807290969
1130,0.674903922941,-0.891086465951,-0.144066627527,-1.22544232359,-1.05496850491,56451.0,-249.167547491,-40.2842256369,-47.4876526372,-47.4876526372
1131,0.675501701478,-0.891819063126,-0.144696648537,-1.22562807,-1.05286412278,56501.0,-249.372397916,-40.4603934903,-47.4948505779,-47.4948505779
1132,0.676099480014,-0.892551773392,-0.145325412303,-1.22582082512,-1.050762164,56551.0,-249.577279964,-40.6362097904,-47.5023201159,-47.5023201159
1133,0.67669725855,-0.893284600919,-0.145952920271,-1.22602051738,-1.04866261868,56601.0,-249.782194801,-40.8116749414,-47.5100584783,-47.5100584783
1134,0.677295037086,-0.894017549833,-0.146579173879,-1.226227076,-1.04656547682,56651.0,-249.98714358,-40.9867893458,-47.5180629217,-47.5180629217
1135,0.677892815622,-0.894750624217,-0.147204174563,-1.22644043093,-1.04447072836,56701.0,-250.192127443,-41.1615534047,-47.5263307324,-47.5263307324
1136,0.678490594159,-0.895483828113,-0.14782792375,-1.22666051291,-1.04237836314,56751.0,-250.397147521,-41.3359675172,-47.5348592256,-47.5348592256
1137,0.679088372695,-0.896217165524,-0.148450422862,-1.22688725339,-1.04028837093,56801.0,-250.602204933,-41.5100320809,-47.5436457453,-47.5436457453
1138,0.679686151231,-0.89695064041,-0.149071673313,-1.22712058456,-1.03820074142,56851.0,-250.807300785,-41.6837474916,-47.5526876637,-47.5526876637
1139,0.680283929767,-0.897684256689,-0.149691676514,-1.22736043933,-1.03611546425,56901.0,-251.012436175,-41.8571141434,-47.561982381,-47.561982381
1140,0.680881708303,-0.898418018244,-0.150310433868,-1.22760675132,-1.03403252898,56951.0,-251.217612186,-42.0301324286,-47.5715273249,-47.5715273249
1141,0.68147948684,-0.899151928914,-0.150927946771,-1.22785945486,-1.03195192509,57001.0,-251.422829894,-42.2028027377,-47.5813199506,-47.5813199506
1142,0.682077265376,-0.899885992501,-0.151544216614,-1.22811848497,-1.02987364202,57051.0,-251.62809036,-42.3751254597,-47.59135774,-47.59135774
1143,0.682675043912,-0.900620212768,-0.152159244781,-1.22838377736,-1.02779766914,57101.0,-251.833394638,-42.5471009816,-47.6016382017,-47.6016382017
1144,0.683272822448,-0.90135459344,-0.15277303265,-1.22865526842,-1.02572399578,57151.0,-252.038743769,-42.7187296887,-47.6121588705,-47.6121588705
1145,0.683870600984,-0.902089138204,-0.153385581593,-1.22893289518,-1.02365261121,57200.9999999,-252.244138783,-42.8900119645,-47.6229173071,-47.6229173071
1146,0.684468379521,-0.902823850709,-0.153996892974,-1.22921659538,-1.02158350464,57250.9999999,-252.449580701,-43.0609481906,-47.6339110979,-47.6339110979
1147,0.685066158057,-0.903558734569,-0.154606968152,-1.22950630738,-1.01951666525,57300.9999999,-252.655070534,-43.2315387469,-47.6451378545,-47.6451378545
1148,0.685663936593,-0.904293793358,-0.15521580848,-1.22980197019,-1.01745208216,57350.9999999,-252.860609281,-43.4017840116,-47.6565952134,-47.6565952134
1149,0.686261715129,-0.905029030616,-0.155823415302,-1.23010352345,-1.01538974445,57400.9999999,-253.066197932,-43.5716843608,-47.668280836,-47.668280836
1150,0.686859493665,-0.905764449847,-0.156429789959,-1.23041090744,-1.01332964119,57450.9999999,-253.271837467,-43.7412401691,-47.6801924078,-47.6801924078
