,vfr,t [hour],x [RSun],y [RSun],vx [km s-1],vy [km s-1],dm acc [kg],dv
0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.75689223058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.76378446115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.77067669173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.77756892231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.78446115288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.79135338346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.79824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.80513784461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.81203007519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.81892230576,453.216666667,-153.294091213,0.624498829953,-327.143870851,-532.363986308,1.98739150642e+24,-1.22065826513e-06
11,1.82581453634,450.233333333,-153.085334407,0.825222844996,-395.763407383,-477.604613307,1.98739150642e+24,-1.09723837674e-06
12,1.83270676692,447.3,-152.963326527,0.887267994632,-427.33547526,-451.714851374,1.98739150642e+24,-1.03881183307e-06
13,1.83959899749,445.716666667,-152.856319168,0.924815382616,-452.715000351,-428.631728911,1.98739150642e+24,-9.86610911835e-07
14,1.84649122807,442.783333333,-152.719365247,0.980145395899,-477.034559444,-391.728171596,1.98739150642e+24,-9.02942495976e-07
15,1.85338345865,439.866666667,-152.623614268,0.994187189911,-494.063589798,-369.2738782,1.98739150642e+24,-8.51944159126e-07
16,1.86027568922,436.966666667,-152.574034237,0.972756762333,-508.430709926,-362.635460798,1.98739150642e+24,-8.3681504851e-07
17,1.8671679198,434.05,-152.484444723,0.977754892654,-521.976634054,-339.334631338,1.98739150642e+24,-7.83763542388e-07
18,1.87406015038,431.133333333,-152.397950058,0.97754893499,-533.188742277,-316.222716963,1.98739150642e+24,-7.31070388923e-07
19,1.88095238095,428.216666667,-152.314965622,0.972439893056,-542.308503559,-293.665817099,1.98739150642e+24,-6.79576080568e-07
20,1.88784461153,425.316666667,-152.28324734,0.939323198582,-554.262802551,-287.571117883,1.98739150642e+24,-6.65538066374e-07
21,1.89473684211,422.4,-152.208730607,0.927293021937,-561.078672902,-266.109533374,1.98739150642e+24,-6.16451067527e-07
22,1.90162907268,419.483333333,-152.138417735,0.911407918665,-566.508699554,-245.700577261,1.98739150642e+24,-5.69717047969e-07
23,1.90852130326,417.95,-152.083159267,0.8867737355,-572.910804887,-229.213385085,1.98739150642e+24,-5.31887131032e-07
24,1.91541353383,415.05,-152.060889021,0.850365902881,-583.024074774,-221.99441004,1.98739150642e+24,-5.15193650062e-07
25,1.92230576441,412.133333333,-151.99378012,0.830156762038,-584.626942296,-201.286145636,1.98739150642e+24,-4.67676909536e-07
26,1.92919799499,409.216666667,-151.931303502,0.806830173284,-585.46224794,-182.087759053,1.98739150642e+24,-4.23575312155e-07
27,1.93609022556,406.316666667,-151.923981954,0.766640644032,-595.977503212,-176.591899592,1.98739150642e+24,-4.10773427051e-07
28,1.94298245614,403.4,-151.870688709,0.739754258939,-596.313789354,-159.15971629,1.98739150642e+24,-3.70668301433e-07
29,1.94987468672,400.483333333,-151.821849872,0.710834411718,-596.367226669,-142.95849472,1.98739150642e+24,-3.33356603514e-07
30,1.95676691729,397.583333333,-151.82879053,0.669189058722,-608.226710991,-138.785253981,1.98739150642e+24,-3.23557225968e-07
