,t,x,y,vx,vy,t [min],x [RSun],y [RSun],vx [km s-1],vy [km s-1]
0,0.0,-0.527436522387,0.0,0.0,-1.74529075034,0.0,-147.48295453,0.0,0.0,0.0
1,1.1955570724e-05,-0.527436522387,-2.08659469997e-05,-0.0167939486449,-1.74529075034,1.0,-147.48295453,-0.00583458175907,-0.650789665336,-0.650789665336
2,0.000609734106925,-0.527693429224,-0.00105919129985,-0.86288255216,-1.71966039491,51.0,-147.554791382,-0.296173388994,-33.4379400114,-33.4379400114
3,0.00120751264313,-0.528465801937,-0.0020664947815,-1.74953176707,-1.63862204678,101.0,-147.77076393,-0.577837792721,-67.796872389,-67.796872389
4,0.00180529117933,-0.529792257029,-0.00300510034547,-2.72908186094,-1.48369252182,151.0,-148.141670206,-0.840292734383,-105.755847449,-105.755847449
5,0.00240306971553,-0.531750782586,-0.00381953237521,-3.88674049108,-1.20941985022,201.0,-148.689317408,-1.06802600068,-150.616784469,-150.616784469
6,0.00300084825173,-0.534491985352,-0.00440915835563,-5.39804772739,-0.693678174438,251.0,-149.455818524,-1.23289850755,-209.182113644,-209.182113644
7,0.00359862678793,-0.538342924813,-0.00452969322547,-7.75870993564,0.520913898206,301.0,-150.532626642,-1.26660273161,-300.661169639,-300.661169639
8,0.00417249418269,-0.544001746278,-0.00317350124451,-13.04367371,6.48366007733,349.0,-152.114958683,-0.887381362269,-505.461117449,-505.461117449
