,time [yr],macc [MSun],mdon [MSun],a [AU],L [kg m2 s-1],v
321,269.635525945,1.0002474748,1.1993,0.41913,1.36592622905e+41,0.000225938009569
322,269.818468059,1.00024765774,1.1993,0.41913,1.36650478964e+41,0.000226033647327
323,270.001410172,1.00024784069,1.1993,0.41913,1.36708335022e+41,0.000226129285032
324,270.184352286,1.00024802364,1.1993,0.41913,1.3676619108e+41,0.000226224922685
325,270.367294399,1.00024820658,1.1993,0.41913,1.36824047139e+41,0.000226320560286
326,270.550236513,1.00024838953,1.1993,0.3986,1.36881903197e+41,0.000226416197834
327,270.719903173,1.0002485592,1.1993,0.3986,1.36934228724e+41,0.000226502691796
328,270.889569834,1.00024872886,1.1993,0.3986,1.3698655425e+41,0.000226589185714
329,271.059236495,1.00024889853,1.1993,0.3986,1.37038879776e+41,0.000226675679588
330,271.228903156,1.0002490682,1.1993,0.3986,1.37091205303e+41,0.000226762173417
331,271.398569816,1.00024923786,1.1993,0.3986,1.37143530829e+41,0.000226848667203
332,271.568236477,1.00024940753,1.1993,0.3986,1.37195856355e+41,0.000226935160945
333,271.737903138,1.0002495772,1.1993,0.3986,1.37248181882e+41,0.000227021654642
334,271.907569799,1.00024974687,1.1993,0.3986,1.37300507408e+41,0.000227108148296
335,272.077236459,1.00024991653,1.1993,0.3986,1.37352832934e+41,0.000227194641906
336,272.24690312,1.0002500862,1.1992,0.37907,1.37405158461e+41,0.000227281135471
337,272.404257765,1.00025024355,1.1992,0.37907,1.37452482139e+41,0.000227359359663
338,272.561612409,1.00025040091,1.1992,0.37907,1.37499805817e+41,0.000227437583818
339,272.718967054,1.00025055826,1.1992,0.37907,1.37547129494e+41,0.000227515807936
340,272.876321698,1.00025071561,1.1992,0.37907,1.37594453172e+41,0.000227594032017
341,273.033676343,1.00025087296,1.1992,0.37907,1.3764177685e+41,0.000227672256061
342,273.191030987,1.00025103032,1.1992,0.37907,1.37689100528e+41,0.000227750480068
343,273.348385632,1.00025118767,1.1992,0.37907,1.37736424206e+41,0.000227828704039
344,273.505740276,1.00025134502,1.1992,0.37907,1.37783747884e+41,0.000227906927972
345,273.663094921,1.00025150238,1.1992,0.37907,1.37831071562e+41,0.000227985151868
346,273.820449565,1.00025165973,1.1992,0.36049,1.3787839524e+41,0.000228063375728
347,273.966378118,1.00025180566,1.1992,0.36049,1.37921195212e+41,0.00022813412084
348,274.112306671,1.00025195159,1.1992,0.36049,1.37963995185e+41,0.000228204865921
349,274.258235224,1.00025209752,1.1992,0.36049,1.38006795157e+41,0.000228275610971
350,274.404163777,1.00025224345,1.1992,0.36049,1.38049595129e+41,0.00022834635599
351,274.55009233,1.00025238939,1.1992,0.36049,1.38092395102e+41,0.000228417100979
352,274.696020883,1.00025253532,1.1992,0.36049,1.38135195074e+41,0.000228487845936
353,274.841949436,1.00025268125,1.1992,0.36049,1.38177995046e+41,0.000228558590862
354,274.987877989,1.00025282718,1.1992,0.36049,1.38220795018e+41,0.000228629335757
355,275.133806542,1.00025297311,1.1992,0.34283,1.38263594991e+41,0.000228700080622
356,275.269144205,1.00025310845,1.1992,0.34283,1.38302303691e+41,0.000228764061768
357,275.404481868,1.00025324379,1.1992,0.34283,1.38341012391e+41,0.000228828042889
358,275.53981953,1.00025337913,1.1992,0.34283,1.38379721092e+41,0.000228892023984
359,275.675157193,1.00025351447,1.1992,0.34283,1.38418429792e+41,0.000228956005053
360,275.810494855,1.00025364981,1.1992,0.34283,1.38457138493e+41,0.000229019986096
361,275.945832518,1.00025378515,1.1992,0.34283,1.38495847193e+41,0.000229083967113
362,276.08117018,1.00025392049,1.1992,0.34283,1.38534555893e+41,0.000229147948104
363,276.216507843,1.00025405583,1.1992,0.34283,1.38573264594e+41,0.000229211929069
364,276.351845505,1.00025419117,1.1992,0.34283,1.38611973294e+41,0.000229275910009
365,276.487183168,1.00025432651,1.1992,0.32603,1.38650681995e+41,0.000229339890922
366,276.612695613,1.00025445203,1.1992,0.32603,1.38685690518e+41,0.000229397754785
367,276.738208057,1.00025457755,1.1992,0.32603,1.38720699041e+41,0.000229455618626
368,276.863720502,1.00025470306,1.1992,0.32603,1.38755707564e+41,0.000229513482446
369,276.989232947,1.00025482858,1.1992,0.32603,1.38790716087e+41,0.000229571346244
370,277.114745392,1.0002549541,1.1992,0.32603,1.38825724611e+41,0.00022962921002
371,277.240257837,1.00025507961,1.1992,0.32603,1.38860733134e+41,0.000229687073775
372,277.365770282,1.00025520513,1.1992,0.32603,1.38895741657e+41,0.000229744937507
373,277.491282727,1.00025533065,1.1992,0.32603,1.3893075018e+41,0.000229802801218
374,277.616795171,1.00025545616,1.1991,0.31006,1.38965758703e+41,0.000229860664907
375,277.733202127,1.00025557257,1.1991,0.31006,1.38997420757e+41,0.000229912996384
376,277.849609082,1.00025568898,1.1991,0.31006,1.39029082811e+41,0.000229965327842
377,277.966016037,1.00025580538,1.1991,0.31006,1.39060744865e+41,0.000230017659282
378,278.082422993,1.00025592179,1.1991,0.31006,1.39092406918e+41,0.000230069990704
379,278.198829948,1.0002560382,1.1991,0.31006,1.39124068972e+41,0.000230122322107
380,278.315236903,1.0002561546,1.1991,0.31006,1.39155731026e+41,0.000230174653493
381,278.431643859,1.00025627101,1.1991,0.31006,1.3918739308e+41,0.00023022698486
382,278.548050814,1.00025638741,1.1991,0.31006,1.39219055133e+41,0.000230279316208
383,278.664457769,1.00025650382,1.1991,0.31006,1.39250717187e+41,0.000230331647539
384,278.780864724,1.00025662023,1.1991,0.29487,1.39282379241e+41,0.000230383978851
385,278.888823065,1.00025672819,1.1991,0.29487,1.3931101472e+41,0.000230431306874
386,278.996781406,1.00025683614,1.1991,0.29487,1.39339650199e+41,0.000230478634881
387,279.104739746,1.0002569441,1.1991,0.29487,1.39368285678e+41,0.000230525962873
388,279.212698087,1.00025705206,1.1991,0.29487,1.39396921158e+41,0.00023057329085
389,279.320656428,1.00025716002,1.1991,0.29487,1.39425556637e+41,0.000230620618812
390,279.428614768,1.00025726797,1.1991,0.29487,1.39454192116e+41,0.000230667946758
391,279.536573109,1.00025737593,1.1991,0.29487,1.39482827595e+41,0.000230715274689
392,279.64453145,1.00025748389,1.1991,0.29487,1.39511463075e+41,0.000230762602604
393,279.75248979,1.00025759185,1.1991,0.28042,1.39540098554e+41,0.000230809930504
394,279.852610471,1.00025769197,1.1991,0.28042,1.39565996773e+41,0.000230852733467
395,279.952731152,1.00025779209,1.1991,0.28042,1.39591894993e+41,0.000230895536417
396,280.052851833,1.00025789221,1.1991,0.28042,1.39617793213e+41,0.000230938339354
397,280.152972513,1.00025799234,1.1991,0.28042,1.39643691432e+41,0.000230981142278
398,280.253093194,1.00025809246,1.1991,0.28042,1.39669589652e+41,0.000231023945189
399,280.353213875,1.00025819258,1.1991,0.28042,1.39695487871e+41,0.000231066748087
400,280.453334555,1.0002582927,1.1991,0.28042,1.39721386091e+41,0.000231109550973
401,280.553455236,1.00025839282,1.1991,0.28042,1.3974728431e+41,0.000231152353845
402,280.653575917,1.00025849295,1.1991,0.28042,1.3977318253e+41,0.000231195156705
403,280.753696597,1.00025859307,1.1991,0.26668,1.39799080749e+41,0.000231237959552
404,280.846549607,1.00025868592,1.1991,0.26668,1.39822503367e+41,0.00023127667008
405,280.939402617,1.00025877878,1.1991,0.26668,1.39845925985e+41,0.000231315380597
406,281.032255627,1.00025887163,1.1991,0.26668,1.39869348603e+41,0.000231354091103
407,281.125108637,1.00025896449,1.1991,0.26668,1.39892771221e+41,0.000231392801598
408,281.217961646,1.00025905734,1.1991,0.26668,1.39916193839e+41,0.000231431512083
409,281.310814656,1.0002591502,1.1991,0.26668,1.39939616457e+41,0.000231470222557
410,281.403667666,1.00025924305,1.1991,0.26668,1.39963039074e+41,0.00023150893302
411,281.496520676,1.00025933591,1.1991,0.26668,1.39986461692e+41,0.000231547643472
412,281.589373685,1.00025942876,1.1991,0.26668,1.4000988431e+41,0.000231586353914
413,281.682226695,1.00025952162,1.1991,0.25362,1.40033306928e+41,0.000231625064345
414,281.768343035,1.00025960774,1.1991,0.25362,1.40054490589e+41,0.000231660073713
415,281.854459375,1.00025969385,1.1991,0.25362,1.40075674251e+41,0.000231695083072
416,281.940575715,1.00025977997,1.1991,0.25362,1.40096857912e+41,0.000231730092422
417,282.026692055,1.00025986608,1.1991,0.25362,1.40118041573e+41,0.000231765101763
418,282.112808395,1.0002599522,1.1991,0.25362,1.40139225235e+41,0.000231800111095
419,282.198924735,1.00026003831,1.1991,0.25362,1.40160408896e+41,0.000231835120418
420,282.285041075,1.00026012443,1.1991,0.25362,1.40181592557e+41,0.000231870129732
421,282.371157415,1.00026021055,1.1991,0.25362,1.40202776218e+41,0.000231905139037
422,282.457273755,1.00026029666,1.199,0.24119,1.4022395988e+41,0.000231940148332
423,282.53713924,1.00026037653,1.199,0.24119,1.40243118608e+41,0.000231971810414
424,282.617004726,1.00026045639,1.199,0.24119,1.40262277336e+41,0.000232003472489
425,282.696870211,1.00026053626,1.199,0.24119,1.40281436065e+41,0.000232035134555
426,282.776735696,1.00026061612,1.199,0.24119,1.40300594793e+41,0.000232066796614
427,282.856601182,1.00026069599,1.199,0.24119,1.40319753521e+41,0.000232098458666
428,282.936466667,1.00026077585,1.199,0.24119,1.40338912249e+41,0.00023213012071
429,283.016332153,1.00026085572,1.199,0.24119,1.40358070978e+41,0.000232161782746
430,283.096197638,1.00026093558,1.199,0.24119,1.40377229706e+41,0.000232193444775
431,283.176063123,1.00026101545,1.199,0.24119,1.40396388434e+41,0.000232225106796
432,283.255928609,1.00026109531,1.199,0.22937,1.40415547163e+41,0.00023225676881
433,283.32999567,1.00026116938,1.199,0.22937,1.40432874522e+41,0.000232285403628
434,283.404062731,1.00026124345,1.199,0.22937,1.40450201882e+41,0.000232314038441
435,283.478129791,1.00026131752,1.199,0.22937,1.40467529241e+41,0.000232342673246
436,283.552196852,1.00026139159,1.199,0.22937,1.40484856601e+41,0.000232371308046
437,283.626263913,1.00026146566,1.199,0.22937,1.40502183961e+41,0.000232399942839
438,283.700330974,1.00026153973,1.199,0.22937,1.4051951132e+41,0.000232428577626
439,283.774398035,1.0002616138,1.199,0.22937,1.4053683868e+41,0.000232457212406
440,283.848465096,1.00026168786,1.199,0.22937,1.4055416604e+41,0.00023248584718
441,283.922532157,1.00026176193,1.199,0.21813,1.40571493399e+41,0.000232514481948
442,283.99122212,1.00026183063,1.199,0.21813,1.40587164451e+41,0.000232540378942
443,284.059912084,1.00026189932,1.199,0.21813,1.40602835503e+41,0.000232566275932
444,284.128602048,1.00026196801,1.199,0.21813,1.40618506556e+41,0.000232592172916
445,284.197292012,1.00026203671,1.199,0.21813,1.40634177608e+41,0.000232618069895
446,284.265981976,1.0002621054,1.199,0.21813,1.4064984866e+41,0.000232643966868
447,284.33467194,1.00026217409,1.199,0.21813,1.40665519712e+41,0.000232669863836
448,284.403361904,1.00026224278,1.199,0.21813,1.40681190764e+41,0.000232695760799
449,284.472051868,1.00026231148,1.199,0.21813,1.40696861816e+41,0.000232721657757
450,284.540741832,1.00026238017,1.199,0.21813,1.40712532868e+41,0.000232747554709
451,284.609431796,1.00026244886,1.199,0.20745,1.4072820392e+41,0.000232773451656
452,284.673139264,1.00026251257,1.199,0.20745,1.40742376991e+41,0.000232796872582
453,284.736846733,1.00026257628,1.199,0.20745,1.40756550063e+41,0.000232820293503
454,284.800554201,1.00026263998,1.199,0.20745,1.40770723134e+41,0.00023284371442
455,284.86426167,1.00026270369,1.199,0.20745,1.40784896205e+41,0.000232867135333
456,284.927969138,1.0002627674,1.199,0.20745,1.40799069276e+41,0.000232890556241
457,284.991676607,1.0002628311,1.199,0.20745,1.40813242347e+41,0.000232913977145
458,285.055384075,1.00026289481,1.199,0.20745,1.40827415419e+41,0.000232937398044
459,285.119091544,1.00026295852,1.199,0.20745,1.4084158849e+41,0.000232960818939
460,285.182799012,1.00026302223,1.1989,0.19728,1.40855761561e+41,0.000232984239829
461,285.241880939,1.00026308131,1.1989,0.19728,1.40868579843e+41,0.000233005421425
462,285.300962866,1.00026314039,1.1989,0.19728,1.40881398125e+41,0.000233026603017
463,285.360044793,1.00026319948,1.1989,0.19728,1.40894216408e+41,0.000233047784605
464,285.41912672,1.00026325856,1.1989,0.19728,1.4090703469e+41,0.00023306896619
465,285.478208648,1.00026331764,1.1989,0.19728,1.40919852972e+41,0.000233090147771
466,285.537290575,1.00026337673,1.1989,0.19728,1.40932671254e+41,0.000233111329348
467,285.596372502,1.00026343581,1.1989,0.19728,1.40945489537e+41,0.000233132510921
468,285.655454429,1.00026349489,1.1989,0.19728,1.40958307819e+41,0.000233153692491
469,285.714536356,1.00026355398,1.1989,0.19728,1.40971126101e+41,0.000233174874057
470,285.773618283,1.00026361306,1.1989,0.18762,1.40983944383e+41,0.000233196055619
471,285.82841427,1.00026366785,1.1989,0.18762,1.40995537381e+41,0.000233215211981
472,285.883210258,1.00026372265,1.1989,0.18762,1.41007130378e+41,0.00023323436834
473,285.938006246,1.00026377744,1.1989,0.18762,1.41018723375e+41,0.000233253524696
474,285.992802234,1.00026383224,1.1989,0.18762,1.41030316372e+41,0.000233272681049
475,286.047598222,1.00026388703,1.1989,0.18762,1.4104190937e+41,0.000233291837398
476,286.10239421,1.00026394183,1.1989,0.18762,1.41053502367e+41,0.000233310993744
477,286.157190197,1.00026399662,1.1989,0.18762,1.41065095364e+41,0.000233330150088
478,286.211986185,1.00026405142,1.1989,0.18762,1.41076688361e+41,0.000233349306428
479,286.266782173,1.00026410621,1.1989,0.18762,1.41088281359e+41,0.000233368462765
480,286.321578161,1.00026416101,1.1989,0.17843,1.41099874356e+41,0.000233387619098
481,286.372397835,1.00026421183,1.1989,0.17843,1.41110359193e+41,0.000233404943858
482,286.423217509,1.00026426264,1.1989,0.17843,1.4112084403e+41,0.000233422268614
483,286.474037183,1.00026431346,1.1989,0.17843,1.41131328866e+41,0.000233439593368
484,286.524856858,1.00026436428,1.1989,0.17843,1.41141813703e+41,0.00023345691812
485,286.575676532,1.0002644151,1.1989,0.17843,1.4115229854e+41,0.000233474242868
486,286.626496206,1.00026446592,1.1989,0.17843,1.41162783377e+41,0.000233491567614
487,286.67731588,1.00026451673,1.1989,0.17843,1.41173268214e+41,0.000233508892358
488,286.728135554,1.00026456755,1.1989,0.17843,1.41183753051e+41,0.000233526217098
489,286.778955228,1.00026461837,1.1989,0.16968,1.41194237887e+41,0.000233543541837
490,286.826082907,1.0002646655,1.1989,0.16968,1.41203720492e+41,0.000233559210114
491,286.873210585,1.00026471263,1.1989,0.16968,1.41213203097e+41,0.000233574878389
492,286.920338264,1.00026475976,1.1989,0.16968,1.41222685702e+41,0.000233590546661
493,286.967465942,1.00026480689,1.1989,0.16968,1.41232168307e+41,0.000233606214932
494,287.014593621,1.00026485402,1.1989,0.16968,1.41241650912e+41,0.0002336218832
495,287.061721299,1.00026490115,1.1989,0.16968,1.41251133517e+41,0.000233637551466
496,287.108848977,1.00026494828,1.1989,0.16968,1.41260616122e+41,0.00023365321973
497,287.155976656,1.00026499541,1.1989,0.16968,1.41270098727e+41,0.000233668887992
498,287.203104334,1.00026504254,1.1989,0.16968,1.41279581332e+41,0.000233684556251
499,287.250232013,1.00026508967,1.1989,0.16137,1.41289063937e+41,0.000233700224508
500,287.293940348,1.00026513338,1.1989,0.16137,1.41297640112e+41,0.000233714394676
501,287.337648682,1.00026517708,1.1989,0.16137,1.41306216288e+41,0.000233728564842
502,287.381357017,1.00026522079,1.1989,0.16137,1.41314792464e+41,0.000233742735007
503,287.425065352,1.0002652645,1.1989,0.16137,1.41323368639e+41,0.000233756905169
504,287.468773687,1.00026530821,1.1989,0.16137,1.41331944815e+41,0.00023377107533
505,287.512482022,1.00026535192,1.1989,0.16137,1.41340520991e+41,0.000233785245488
506,287.556190357,1.00026539563,1.1989,0.16137,1.41349097167e+41,0.000233799415645
507,287.599898691,1.00026543934,1.1989,0.16137,1.41357673342e+41,0.0002338135858
508,287.643607026,1.00026548305,1.1988,0.15346,1.41366249518e+41,0.000233827755953
509,287.684142264,1.00026552358,1.1988,0.15346,1.41374005909e+41,0.000233840571248
510,287.724677502,1.00026556412,1.1988,0.15346,1.41381762301e+41,0.000233853386541
511,287.76521274,1.00026560466,1.1988,0.15346,1.41389518692e+41,0.000233866201832
512,287.805747979,1.00026564519,1.1988,0.15346,1.41397275084e+41,0.000233879017121
513,287.846283217,1.00026568573,1.1988,0.15346,1.41405031475e+41,0.00023389183241
514,287.886818455,1.00026572627,1.1988,0.15346,1.41412787867e+41,0.000233904647696
515,287.927353693,1.0002657668,1.1988,0.15346,1.41420544258e+41,0.000233917462981
516,287.967888931,1.00026580734,1.1988,0.15346,1.41428300649e+41,0.000233930278264
517,288.008424169,1.00026584788,1.1988,0.15346,1.41436057041e+41,0.000233943093546
518,288.048959407,1.00026588841,1.1988,0.14594,1.41443813432e+41,0.000233955908827
519,288.086551928,1.00026592601,1.1988,0.14594,1.41450828402e+41,0.000233967498785
520,288.124144449,1.0002659636,1.1988,0.14594,1.41457843371e+41,0.000233979088742
521,288.16173697,1.0002660012,1.1988,0.14594,1.41464858341e+41,0.000233990678698
522,288.199329491,1.00026603879,1.1988,0.14594,1.41471873311e+41,0.000234002268652
523,288.236922012,1.00026607639,1.1988,0.14594,1.4147888828e+41,0.000234013858605
524,288.274514532,1.00026611398,1.1988,0.14594,1.4148590325e+41,0.000234025448557
525,288.312107053,1.00026615158,1.1988,0.14594,1.41492918219e+41,0.000234037038507
526,288.349699574,1.00026618917,1.1988,0.14594,1.41499933189e+41,0.000234048628456
527,288.387292095,1.00026622676,1.1988,0.13879,1.41506948159e+41,0.000234060218404
528,288.422156094,1.00026626163,1.1988,0.13879,1.41513292578e+41,0.000234070700182
529,288.457020093,1.0002662965,1.1988,0.13879,1.41519636998e+41,0.000234081181959
530,288.491884092,1.00026633136,1.1988,0.13879,1.41525981417e+41,0.000234091663735
531,288.526748091,1.00026636623,1.1988,0.13879,1.41532325837e+41,0.00023410214551
532,288.56161209,1.00026640109,1.1988,0.13879,1.41538670256e+41,0.000234112627283
533,288.596476089,1.00026643596,1.1988,0.13879,1.41545014676e+41,0.000234123109056
534,288.631340088,1.00026647083,1.1988,0.13879,1.41551359096e+41,0.000234133590827
535,288.666204087,1.00026650569,1.1988,0.13879,1.41557703515e+41,0.000234144072597
536,288.701068086,1.00026654056,1.1988,0.13879,1.41564047935e+41,0.000234154554367
537,288.735932086,1.00026657542,1.1988,0.13199,1.41570392354e+41,0.000234165036135
538,288.768265493,1.00026660776,1.1988,0.13199,1.41576130321e+41,0.000234174515685
539,288.800598901,1.00026664009,1.1988,0.13199,1.41581868288e+41,0.000234183995234
540,288.832932309,1.00026667243,1.1988,0.13199,1.41587606254e+41,0.000234193474782
541,288.865265717,1.00026670476,1.1988,0.13199,1.41593344221e+41,0.00023420295433
542,288.897599125,1.0002667371,1.1988,0.13199,1.41599082188e+41,0.000234212433876
543,288.929932533,1.00026676944,1.1988,0.13199,1.41604820155e+41,0.000234221913422
544,288.96226594,1.00026680177,1.1988,0.13199,1.41610558121e+41,0.000234231392966
545,288.994599348,1.00026683411,1.1988,0.13199,1.41616296088e+41,0.00023424087251
546,289.026932756,1.00026686644,1.1987,0.12553,1.41622034055e+41,0.000234250352053
547,289.056922386,1.00026689643,1.1987,0.12553,1.41627223539e+41,0.0002342589252
548,289.086912016,1.00026692642,1.1987,0.12553,1.41632413023e+41,0.000234267498346
549,289.116901646,1.00026695641,1.1987,0.12553,1.41637602507e+41,0.000234276071491
550,289.146891275,1.0002669864,1.1987,0.12553,1.41642791991e+41,0.000234284644636
551,289.176880905,1.00026701638,1.1987,0.12553,1.41647981475e+41,0.000234293217779
552,289.206870535,1.00026704637,1.1987,0.12553,1.41653170959e+41,0.000234301790922
553,289.236860165,1.00026707636,1.1987,0.12553,1.41658360443e+41,0.000234310364065
554,289.266849795,1.00026710635,1.1987,0.12553,1.41663549927e+41,0.000234318937206
555,289.296839425,1.00026713634,1.1987,0.12553,1.41668739411e+41,0.000234327510347
556,289.326829054,1.00026716633,1.1987,0.11938,1.41673928895e+41,0.000234336083487
557,289.354642012,1.00026719414,1.1987,0.11938,1.41678622325e+41,0.000234343836892
558,289.38245497,1.00026722195,1.1987,0.11938,1.41683315755e+41,0.000234351590296
559,289.410267927,1.00026724976,1.1987,0.11938,1.41688009185e+41,0.000234359343699
560,289.438080885,1.00026727757,1.1987,0.11938,1.41692702615e+41,0.000234367097102
561,289.465893842,1.00026730539,1.1987,0.11938,1.41697396045e+41,0.000234374850505
562,289.4937068,1.0002673332,1.1987,0.11938,1.41702089475e+41,0.000234382603906
563,289.521519758,1.00026736101,1.1987,0.11938,1.41706782905e+41,0.000234390357308
564,289.549332715,1.00026738882,1.1987,0.11938,1.41711476335e+41,0.000234398110708
565,289.577145673,1.00026741663,1.1987,0.11938,1.41716169765e+41,0.000234405864108
566,289.60495863,1.00026744445,1.1987,0.11353,1.41720863195e+41,0.000234413617507
567,289.630752456,1.00026747024,1.1987,0.11353,1.41725107989e+41,0.000234420629547
568,289.656546283,1.00026749603,1.1987,0.11353,1.41729352782e+41,0.000234427641586
569,289.682340109,1.00026752183,1.1987,0.11353,1.41733597575e+41,0.000234434653624
570,289.708133935,1.00026754762,1.1987,0.11353,1.41737842369e+41,0.000234441665662
571,289.733927761,1.00026757341,1.1987,0.11353,1.41742087162e+41,0.0002344486777
572,289.759721587,1.00026759921,1.1987,0.11353,1.41746331955e+41,0.000234455689737
573,289.785515413,1.000267625,1.1987,0.11353,1.41750576748e+41,0.000234462701773
574,289.81130924,1.00026765079,1.1987,0.11353,1.41754821542e+41,0.000234469713809
575,289.837103066,1.00026767659,1.1987,0.10797,1.41759066335e+41,0.000234476725845
576,289.86102545,1.00026770051,1.1987,0.10797,1.41762905376e+41,0.000234483067403
577,289.884947834,1.00026772443,1.1987,0.10797,1.41766744417e+41,0.000234489408961
578,289.908870219,1.00026774835,1.1987,0.10797,1.41770583458e+41,0.000234495750518
579,289.932792603,1.00026777227,1.1987,0.10797,1.41774422499e+41,0.000234502092075
580,289.956714988,1.00026779619,1.1987,0.10797,1.4177826154e+41,0.000234508433632
581,289.980637372,1.00026782011,1.1987,0.10797,1.41782100582e+41,0.000234514775188
582,290.004559756,1.00026784403,1.1987,0.10797,1.41785939623e+41,0.000234521116743
583,290.028482141,1.00026786796,1.1987,0.10797,1.41789778664e+41,0.000234527458298
584,290.052404525,1.00026789188,1.1987,0.10268,1.41793617705e+41,0.000234533799853
585,290.074590504,1.00026791406,1.1987,0.10268,1.41797089779e+41,0.000234539535036
586,290.096776483,1.00026793625,1.1987,0.10268,1.41800561853e+41,0.000234545270219
587,290.118962463,1.00026795843,1.1987,0.10268,1.41804033927e+41,0.000234551005401
588,290.141148442,1.00026798062,1.1987,0.10268,1.41807506001e+41,0.000234556740583
589,290.163334421,1.0002680028,1.1987,0.10268,1.41810978076e+41,0.000234562475764
590,290.1855204,1.00026802499,1.1987,0.10268,1.4181445015e+41,0.000234568210946
591,290.207706379,1.00026804717,1.1987,0.10268,1.41817922224e+41,0.000234573946126
592,290.229892359,1.00026806936,1.1987,0.10268,1.41821394298e+41,0.000234579681307
593,290.252078338,1.00026809154,1.1987,0.10268,1.41824866372e+41,0.000234585416487
594,290.274264317,1.00026811373,1.1986,0.09765,1.41828338446e+41,0.000234591151666
595,290.294840654,1.0002681343,1.1986,0.09765,1.41831478631e+41,0.000234596338451
596,290.315416991,1.00026815488,1.1986,0.09765,1.41834618816e+41,0.000234601525235
597,290.335993327,1.00026817545,1.1986,0.09765,1.41837759001e+41,0.000234606712019
598,290.356569664,1.00026819603,1.1986,0.09765,1.41840899186e+41,0.000234611898803
599,290.377146001,1.0002682166,1.1986,0.09765,1.41844039371e+41,0.000234617085586
600,290.397722337,1.00026823718,1.1986,0.09765,1.41847179556e+41,0.000234622272369
601,290.418298674,1.00026825775,1.1986,0.09765,1.41850319742e+41,0.000234627459151
602,290.438875011,1.00026827833,1.1986,0.09765,1.41853459927e+41,0.000234632645934
603,290.459451348,1.0002682989,1.1986,0.09765,1.41856600112e+41,0.000234637832716
604,290.480027684,1.00026831948,1.1986,0.09286,1.41859740297e+41,0.000234643019497
605,290.499108753,1.00026833856,1.1986,0.09286,1.41862580317e+41,0.000234647710317
606,290.518189823,1.00026835764,1.1986,0.09286,1.41865420338e+41,0.000234652401137
607,290.537270892,1.00026837672,1.1986,0.09286,1.41868260359e+41,0.000234657091957
608,290.556351961,1.0002683958,1.1986,0.09286,1.41871100379e+41,0.000234661782776
609,290.57543303,1.00026841489,1.1986,0.09286,1.418739404e+41,0.000234666473595
610,290.594514099,1.00026843397,1.1986,0.09286,1.41876780421e+41,0.000234671164414
611,290.613595168,1.00026845305,1.1986,0.09286,1.41879620441e+41,0.000234675855233
612,290.632676238,1.00026847213,1.1986,0.09286,1.41882460462e+41,0.000234680546051
613,290.651757307,1.00026849121,1.1986,0.08831,1.41885300483e+41,0.000234685236869
614,290.669453283,1.00026850891,1.1986,0.08831,1.41887869031e+41,0.000234689479146
615,290.687149258,1.00026852661,1.1986,0.08831,1.4189043758e+41,0.000234693721422
616,290.704845234,1.0002685443,1.1986,0.08831,1.41893006128e+41,0.000234697963699
617,290.72254121,1.000268562,1.1986,0.08831,1.41895574677e+41,0.000234702205975
618,290.740237185,1.0002685797,1.1986,0.08831,1.41898143225e+41,0.000234706448251
619,290.757933161,1.00026859739,1.1986,0.08831,1.41900711774e+41,0.000234710690527
620,290.775629137,1.00026861509,1.1986,0.08831,1.41903280323e+41,0.000234714932803
621,290.793325113,1.00026863279,1.1986,0.08831,1.41905848871e+41,0.000234719175078
622,290.811021088,1.00026865048,1.1986,0.08831,1.4190841742e+41,0.000234723417353
623,290.828717064,1.00026866818,1.1986,0.08399,1.41910985968e+41,0.000234727659628
624,290.845130559,1.00026868459,1.1986,0.08399,1.41913308994e+41,0.000234731496249
625,290.861544053,1.000268701,1.1986,0.08399,1.4191563202e+41,0.000234735332869
626,290.877957548,1.00026871742,1.1986,0.08399,1.41917955046e+41,0.000234739169489
627,290.894371043,1.00026873383,1.1986,0.08399,1.41920278072e+41,0.000234743006109
628,290.910784538,1.00026875024,1.1986,0.08399,1.41922601098e+41,0.000234746842729
629,290.927198032,1.00026876665,1.1986,0.08399,1.41924924124e+41,0.000234750679349
630,290.943611527,1.00026878307,1.1986,0.08399,1.4192724715e+41,0.000234754515968
631,290.960025022,1.00026879948,1.1986,0.08399,1.41929570176e+41,0.000234758352588
632,290.976438516,1.00026881589,1.1985,0.07987,1.41931893202e+41,0.000234762189207
633,290.991659583,1.00026883111,1.1985,0.07987,1.41933994175e+41,0.000234765658958
634,291.00688065,1.00026884633,1.1985,0.07987,1.41936095147e+41,0.000234769128709
635,291.022101716,1.00026886155,1.1985,0.07987,1.4193819612e+41,0.00023477259846
636,291.037322783,1.00026887677,1.1985,0.07987,1.41940297092e+41,0.00023477606821
637,291.05254385,1.000268892,1.1985,0.07987,1.41942398065e+41,0.000234779537961
638,291.067764916,1.00026890722,1.1985,0.07987,1.41944499037e+41,0.000234783007711
639,291.082985983,1.00026892244,1.1985,0.07987,1.4194660001e+41,0.000234786477461
640,291.09820705,1.00026893766,1.1985,0.07987,1.41948700982e+41,0.000234789947211
641,291.113428116,1.00026895288,1.1985,0.07987,1.41950801955e+41,0.000234793416961
642,291.128649183,1.0002689681,1.1985,0.07596,1.41952902927e+41,0.000234796886711
643,291.142766332,1.00026898222,1.1985,0.07596,1.41954803072e+41,0.000234800024671
644,291.156883481,1.00026899633,1.1985,0.07596,1.41956703217e+41,0.00023480316263
645,291.17100063,1.00026901045,1.1985,0.07596,1.41958603362e+41,0.00023480630059
